"TeamA","TeamB","prob","rand","winA","nameA","nameB"
1344,1112,0.001,0.83661,0,"Providence","Arizona"
1428,1112,0.003,0.7765,0,"Utah","Arizona"
1438,1112,0,0.91794,0,"Virginia","Arizona"
1463,1112,0,0.01094,0,"Yale","Arizona"
1218,1112,0,0.73079,0,"Hawaii","Arizona"
1234,1112,0.003,0.22696,0,"Iowa","Arizona"
1268,1112,0.003,0.64298,0,"Maryland","Arizona"
1292,1112,0.001,0.66009,0,"MTSU","Arizona"
1320,1112,0.004,0.42897,0,"Northern Iowa","Arizona"
1323,1112,0.004,0.03091,0,"Notre Dame","Arizona"
1328,1112,0.001,0.79292,0,"Oklahoma","Arizona"
1332,1112,0.001,0.24951,0,"Oregon","Arizona"
1372,1112,0,0.061,0,"SF Austin","Arizona"
1386,1112,0.214,0.88216,0,"St Joseph's PA","Arizona"
1393,1112,0.003,0.94116,0,"Syracuse","Arizona"
1401,1112,0,0.56641,0,"Texas A&M","Arizona"
1433,1112,0.203,0.66228,0,"VA Commonwealth","Arizona"
1437,1112,0.001,0.37607,0,"Villanova","Arizona"
1458,1112,0,0.81652,0,"Wisconsin","Arizona"
1462,1112,0.002,0.40649,0,"Xavier","Arizona"
1192,1112,0.001,0.53499,0,"F Dickinson","Arizona"
1435,1112,0.001,0.84062,0,"Vanderbilt","Arizona"
1380,1112,0,0.81605,0,"Southern Univ","Arizona"
1409,1112,0,0.53417,0,"Tulsa","Arizona"
1345,1112,0.741,0.02233,1,"Purdue","Arizona"
1403,1112,0,0.71335,0,"Texas Tech","Arizona"
1160,1112,0.002,0.17822,0,"Colorado","Arizona"
1423,1112,0,0.08941,0,"UNC Wilmington","Arizona"
1371,1112,0,0.993,0,"Seton Hall","Arizona"
1151,1112,0.004,0.15541,0,"Chattanooga","Arizona"
1233,1112,0.001,0.93336,0,"Iona","Arizona"
1122,1112,0,0.66709,0,"Austin Peay","Arizona"
1392,1112,0,0.68808,0,"Stony Brook","Arizona"
1138,1112,0,0.50536,0,"Buffalo","Arizona"
1425,1112,0.78,0.5697,1,"USC","Arizona"
1201,1112,0,0.86055,0,"Fresno St","Arizona"
1214,1112,0,0.15315,0,"Hampton","Arizona"
1124,1112,0,0.46924,0,"Baylor","Arizona"
1143,1112,0.003,0.42821,0,"California","Arizona"
1396,1112,0.002,0.79648,0,"Temple","Arizona"
1355,1112,0.001,0.19615,0,"S Dakota St","Arizona"
1277,1112,0.65,0.57142,1,"Michigan St","Arizona"
1400,1112,0,0.72012,0,"Texas","Arizona"
1167,1112,0,0.81739,0,"CS Bakersfield","Arizona"
1452,1112,0.997,0.89392,1,"West Virginia","Arizona"
1153,1112,0.001,0.02296,0,"Cincinnati","Arizona"
1173,1112,0,0.50413,0,"Dayton","Arizona"
1453,1112,0.999,0.04617,1,"WI Green Bay","Arizona"
1333,1112,0,0.35741,0,"Oregon St","Arizona"
1421,1112,0,0.84902,0,"UNC Asheville","Arizona"
1338,1112,0,0.74312,0,"Pittsburgh","Arizona"
1451,1112,0.003,0.93933,0,"Weber St","Arizona"
1195,1124,0,0.22099,0,"FL Gulf Coast","Baylor"
1455,1124,0.002,0.12197,0,"Wichita St","Baylor"
1221,1124,0.004,0.30554,0,"Holy Cross","Baylor"
1276,1124,0.799,0.38516,1,"Michigan","Baylor"
1114,1124,0.006,0.52637,0,"Ark Little Rock","Baylor"
1139,1124,1,0.19029,1,"Butler","Baylor"
1163,1124,0.799,0.76943,1,"Connecticut","Baylor"
1181,1124,1,0.8469,1,"Duke","Baylor"
1211,1124,0.825,0.94719,0,"Gonzaga","Baylor"
1231,1124,0.79,0.66405,1,"Indiana","Baylor"
1235,1124,0.799,0.03634,1,"Iowa St","Baylor"
1242,1124,1,0.15624,1,"Kansas","Baylor"
1246,1124,1,0.42722,1,"Kentucky","Baylor"
1274,1124,0.065,0.09323,0,"Miami FL","Baylor"
1314,1124,0.936,0.64512,1,"North Carolina","Baylor"
1344,1124,0.556,0.86604,0,"Providence","Baylor"
1428,1124,0.814,0.28106,1,"Utah","Baylor"
1438,1124,0,0.07859,0,"Virginia","Baylor"
1463,1124,0,0.81063,0,"Yale","Baylor"
1218,1124,0.533,0.34832,1,"Hawaii","Baylor"
1234,1124,0.038,0.72299,0,"Iowa","Baylor"
1268,1124,0.005,0.43684,0,"Maryland","Baylor"
1292,1124,0.002,0.95543,0,"MTSU","Baylor"
1320,1124,0.006,0.19054,0,"Northern Iowa","Baylor"
1323,1124,0.806,0.06851,1,"Notre Dame","Baylor"
1328,1124,0.851,0.41904,1,"Oklahoma","Baylor"
1332,1124,1,0.15539,1,"Oregon","Baylor"
1372,1124,0.004,0.23518,0,"SF Austin","Baylor"
1386,1124,1,0.31758,1,"St Joseph's PA","Baylor"
1393,1124,0.005,0.55137,0,"Syracuse","Baylor"
1401,1124,0.999,0.92036,1,"Texas A&M","Baylor"
1433,1124,0.428,0.41442,1,"VA Commonwealth","Baylor"
1437,1124,1,0.72639,1,"Villanova","Baylor"
1458,1124,0.006,0.33978,0,"Wisconsin","Baylor"
1462,1124,1,0.49304,1,"Xavier","Baylor"
1192,1124,0.007,0.91035,0,"F Dickinson","Baylor"
1435,1124,0.007,0.89678,0,"Vanderbilt","Baylor"
1380,1124,0,0.97062,0,"Southern Univ","Baylor"
1409,1124,0.007,0.37642,0,"Tulsa","Baylor"
1345,1124,1,0.5022,1,"Purdue","Baylor"
1403,1124,0,0.16055,0,"Texas Tech","Baylor"
1160,1124,0.977,0.89944,1,"Colorado","Baylor"
1423,1124,0.002,0.63893,0,"UNC Wilmington","Baylor"
1371,1124,1,0.48427,1,"Seton Hall","Baylor"
1151,1124,0.882,0.13878,1,"Chattanooga","Baylor"
1233,1124,0.8,0.50647,1,"Iona","Baylor"
1122,1124,0.959,0.37745,1,"Austin Peay","Baylor"
1392,1124,0,0.47581,0,"Stony Brook","Baylor"
1138,1124,1,0.96966,1,"Buffalo","Baylor"
1425,1124,0.869,0.01527,1,"USC","Baylor"
1201,1124,0,0.69499,0,"Fresno St","Baylor"
1214,1124,0,0.65698,0,"Hampton","Baylor"
1112,1124,1,0.44167,1,"Arizona","Baylor"
1143,1124,1,0.51546,1,"California","Baylor"
1396,1124,0.003,0.80567,0,"Temple","Baylor"
1355,1124,0.047,0.73262,0,"S Dakota St","Baylor"
1277,1124,0.606,0.35217,1,"Michigan St","Baylor"
1400,1124,0.003,0.64629,0,"Texas","Baylor"
1167,1124,0,0.6417,0,"CS Bakersfield","Baylor"
1452,1124,1,0.4717,1,"West Virginia","Baylor"
1153,1124,0.002,0.53413,0,"Cincinnati","Baylor"
1173,1124,0.008,0.26172,0,"Dayton","Baylor"
1453,1124,1,0.92322,1,"WI Green Bay","Baylor"
1333,1124,0,0.03362,0,"Oregon St","Baylor"
1421,1124,0,0.52451,0,"UNC Asheville","Baylor"
1338,1124,0,0.3888,0,"Pittsburgh","Baylor"
1451,1124,0.009,0.26382,0,"Weber St","Baylor"
1195,1143,0,0.91745,0,"FL Gulf Coast","California"
1455,1143,0,0.57972,0,"Wichita St","California"
1221,1143,0,0.69338,0,"Holy Cross","California"
1276,1143,0.45,0.72695,0,"Michigan","California"
1114,1143,0,0.39079,0,"Ark Little Rock","California"
1139,1143,0.992,0.91366,1,"Butler","California"
1163,1143,0.388,0.90136,0,"Connecticut","California"
1181,1143,1,0.63349,1,"Duke","California"
1211,1143,1,0.16629,1,"Gonzaga","California"
1231,1143,0.78,0.60501,1,"Indiana","California"
1235,1143,0.714,0.29738,1,"Iowa St","California"
1242,1143,1,0.21733,1,"Kansas","California"
1246,1143,1,0.32969,1,"Kentucky","California"
1274,1143,0,0.21756,0,"Miami FL","California"
1314,1143,0.997,0.31955,1,"North Carolina","California"
1344,1143,0.268,0.34483,0,"Providence","California"
1428,1143,1,0.7202,1,"Utah","California"
1438,1143,0,0.6247,0,"Virginia","California"
1463,1143,0,0.01992,0,"Yale","California"
1218,1143,0.181,0.85225,0,"Hawaii","California"
1234,1143,0.001,0.42723,0,"Iowa","California"
1268,1143,0.003,0.27671,0,"Maryland","California"
1292,1143,0.002,0.62246,0,"MTSU","California"
1320,1143,0.004,0.78589,0,"Northern Iowa","California"
1323,1143,0,0.56847,0,"Notre Dame","California"
1328,1143,0.745,0.56238,1,"Oklahoma","California"
1332,1143,1,0.29566,1,"Oregon","California"
1372,1143,0,0.64403,0,"SF Austin","California"
1386,1143,1,0.31774,1,"St Joseph's PA","California"
1393,1143,0.003,0.60799,0,"Syracuse","California"
1401,1143,1,0.17863,1,"Texas A&M","California"
1433,1143,0.751,0.50652,1,"VA Commonwealth","California"
1437,1143,1,0.76964,1,"Villanova","California"
1458,1143,0,0.20003,0,"Wisconsin","California"
1462,1143,1,0.45844,1,"Xavier","California"
1192,1143,0,0.69363,0,"F Dickinson","California"
1435,1143,0.006,0.45986,0,"Vanderbilt","California"
1380,1143,0,0.68103,0,"Southern Univ","California"
1409,1143,0,0.08583,0,"Tulsa","California"
1345,1143,1,0.81577,1,"Purdue","California"
1403,1143,0.092,0.14126,0,"Texas Tech","California"
1160,1143,0.441,0.60351,0,"Colorado","California"
1423,1143,0,0.84249,0,"UNC Wilmington","California"
1371,1143,0.997,0.99802,0,"Seton Hall","California"
1151,1143,0.762,0.66528,1,"Chattanooga","California"
1233,1143,0.713,0.56328,1,"Iona","California"
1122,1143,0.702,0.7111,0,"Austin Peay","California"
1392,1143,0,0.63587,0,"Stony Brook","California"
1138,1143,0.862,0.82037,1,"Buffalo","California"
1425,1143,1,0.08574,1,"USC","California"
1201,1143,0,0.55974,0,"Fresno St","California"
1214,1143,0,0.97011,0,"Hampton","California"
1112,1143,0.999,0.87021,1,"Arizona","California"
1124,1143,0,0.39843,0,"Baylor","California"
1396,1143,0.001,0.15953,0,"Temple","California"
1355,1143,0.161,0.5877,0,"S Dakota St","California"
1277,1143,0.909,0.75712,1,"Michigan St","California"
1400,1143,0,0.77799,0,"Texas","California"
1167,1143,0,0.89938,0,"CS Bakersfield","California"
1452,1143,1,0.53272,1,"West Virginia","California"
1153,1143,0,0.40302,0,"Cincinnati","California"
1173,1143,0,0.71487,0,"Dayton","California"
1453,1143,1,0.73768,1,"WI Green Bay","California"
1333,1143,0,0.42863,0,"Oregon St","California"
1421,1143,0,0.41213,0,"UNC Asheville","California"
1338,1143,0,0.91593,0,"Pittsburgh","California"
1451,1143,0.013,0.03421,0,"Weber St","California"
1195,1396,0.997,0.35782,1,"FL Gulf Coast","Temple"
1455,1396,0.552,0.14873,1,"Wichita St","Temple"
1221,1396,0.719,0.00719,1,"Holy Cross","Temple"
1276,1396,1,0.26141,1,"Michigan","Temple"
1114,1396,0.032,0.79312,0,"Ark Little Rock","Temple"
1139,1396,0.999,0.33316,1,"Butler","Temple"
1163,1396,1,0.30562,1,"Connecticut","Temple"
1181,1396,1,0.31306,1,"Duke","Temple"
1211,1396,1,0.32394,1,"Gonzaga","Temple"
1231,1396,1,0.31745,1,"Indiana","Temple"
1235,1396,1,0.77707,1,"Iowa St","Temple"
1242,1396,1,0.43327,1,"Kansas","Temple"
1246,1396,1,0.17922,1,"Kentucky","Temple"
1274,1396,0.997,0.77299,1,"Miami FL","Temple"
1314,1396,1,0.94463,1,"North Carolina","Temple"
1344,1396,1,0.01106,1,"Providence","Temple"
1428,1396,1,0.73055,1,"Utah","Temple"
1438,1396,0.999,0.64141,1,"Virginia","Temple"
1463,1396,0.721,0.01545,1,"Yale","Temple"
1218,1396,0.552,0.89683,0,"Hawaii","Temple"
1234,1396,1,0.06924,1,"Iowa","Temple"
1268,1396,1,0.40067,1,"Maryland","Temple"
1292,1396,1,0.73416,1,"MTSU","Temple"
1320,1396,0.926,0.93249,0,"Northern Iowa","Temple"
1323,1396,0.999,0.09523,1,"Notre Dame","Temple"
1328,1396,1,0.10645,1,"Oklahoma","Temple"
1332,1396,0.999,0.88621,1,"Oregon","Temple"
1372,1396,0.996,0.82338,1,"SF Austin","Temple"
1386,1396,1,0.94916,1,"St Joseph's PA","Temple"
1393,1396,0.918,0.11157,1,"Syracuse","Temple"
1401,1396,1,0.63136,1,"Texas A&M","Temple"
1433,1396,1,0.12752,1,"VA Commonwealth","Temple"
1437,1396,1,0.57944,1,"Villanova","Temple"
1458,1396,0.447,0.46708,0,"Wisconsin","Temple"
1462,1396,1,0.55227,1,"Xavier","Temple"
1192,1396,0.999,0.64119,1,"F Dickinson","Temple"
1435,1396,1,0.35925,1,"Vanderbilt","Temple"
1380,1396,0.435,0.4114,1,"Southern Univ","Temple"
1409,1396,0.989,0.67386,1,"Tulsa","Temple"
1345,1396,1,0.61967,1,"Purdue","Temple"
1403,1396,0.435,0.2906,1,"Texas Tech","Temple"
1160,1396,1,0.07572,1,"Colorado","Temple"
1423,1396,0.997,0.99723,0,"UNC Wilmington","Temple"
1371,1396,1,0.41524,1,"Seton Hall","Temple"
1151,1396,0.999,0.86218,1,"Chattanooga","Temple"
1233,1396,1,0.66906,1,"Iona","Temple"
1122,1396,0.997,0.33264,1,"Austin Peay","Temple"
1392,1396,1,0.38814,1,"Stony Brook","Temple"
1138,1396,1,0.45125,1,"Buffalo","Temple"
1425,1396,1,0.854,1,"USC","Temple"
1201,1396,0.998,0.06328,1,"Fresno St","Temple"
1214,1396,0.557,0.41042,1,"Hampton","Temple"
1112,1396,1,0.966,1,"Arizona","Temple"
1124,1396,0.999,0.37469,1,"Baylor","Temple"
1143,1396,1,0.21843,1,"California","Temple"
1355,1396,0.937,0.51252,1,"S Dakota St","Temple"
1277,1396,1,0.10257,1,"Michigan St","Temple"
1400,1396,0.537,0.83913,0,"Texas","Temple"
1167,1396,0.514,0.81867,0,"CS Bakersfield","Temple"
1452,1396,0.999,0.33982,1,"West Virginia","Temple"
1153,1396,1,0.27758,1,"Cincinnati","Temple"
1173,1396,1,0.3472,1,"Dayton","Temple"
1453,1396,1,0.95886,1,"WI Green Bay","Temple"
1333,1396,0.409,0.66787,0,"Oregon St","Temple"
1421,1396,0.997,0.1285,1,"UNC Asheville","Temple"
1338,1396,0.999,0.00352,1,"Pittsburgh","Temple"
1451,1396,0.646,0.9353,0,"Weber St","Temple"
1195,1355,0.115,0.75905,0,"FL Gulf Coast","S Dakota St"
1455,1355,0,0.36436,0,"Wichita St","S Dakota St"
1221,1355,0,0.37246,0,"Holy Cross","S Dakota St"
1276,1355,0.746,0.60943,1,"Michigan","S Dakota St"
1114,1355,0,0.20307,0,"Ark Little Rock","S Dakota St"
1139,1355,0.999,0.89542,1,"Butler","S Dakota St"
1163,1355,0.858,0.46222,1,"Connecticut","S Dakota St"
1181,1355,1,0.44501,1,"Duke","S Dakota St"
1211,1355,0.912,0.28748,1,"Gonzaga","S Dakota St"
1231,1355,0.779,0.75217,1,"Indiana","S Dakota St"
1235,1355,0.908,0.63103,1,"Iowa St","S Dakota St"
1242,1355,1,0.34458,1,"Kansas","S Dakota St"
1246,1355,1,0.20481,1,"Kentucky","S Dakota St"
1274,1355,0.921,0.68144,1,"Miami FL","S Dakota St"
1314,1355,0.725,0.34822,1,"North Carolina","S Dakota St"
1344,1355,1,0.79236,1,"Providence","S Dakota St"
1428,1355,0.885,0.03049,1,"Utah","S Dakota St"
1438,1355,0.077,0.34067,0,"Virginia","S Dakota St"
1463,1355,0,0.69452,0,"Yale","S Dakota St"
1218,1355,0,0.98716,0,"Hawaii","S Dakota St"
1234,1355,0.909,0.6315,1,"Iowa","S Dakota St"
1268,1355,0.873,0.62063,1,"Maryland","S Dakota St"
1292,1355,0.594,0.80499,0,"MTSU","S Dakota St"
1320,1355,0.003,0.54311,0,"Northern Iowa","S Dakota St"
1323,1355,0.145,0.95214,0,"Notre Dame","S Dakota St"
1328,1355,0.866,0.81681,1,"Oklahoma","S Dakota St"
1332,1355,1,0.19203,1,"Oregon","S Dakota St"
1372,1355,0,0.78088,0,"SF Austin","S Dakota St"
1386,1355,1,0.14792,1,"St Joseph's PA","S Dakota St"
1393,1355,0.001,0.91564,0,"Syracuse","S Dakota St"
1401,1355,0.932,0.03887,1,"Texas A&M","S Dakota St"
1433,1355,0.532,0.65719,0,"VA Commonwealth","S Dakota St"
1437,1355,1,0.36706,1,"Villanova","S Dakota St"
1458,1355,0,0.2707,0,"Wisconsin","S Dakota St"
1462,1355,1,0.01411,1,"Xavier","S Dakota St"
1192,1355,0.039,0.30589,0,"F Dickinson","S Dakota St"
1435,1355,0.942,0.46067,1,"Vanderbilt","S Dakota St"
1380,1355,0,0.51261,0,"Southern Univ","S Dakota St"
1409,1355,0,0.09897,0,"Tulsa","S Dakota St"
1345,1355,1,0.61318,1,"Purdue","S Dakota St"
1403,1355,0,0.09751,0,"Texas Tech","S Dakota St"
1160,1355,1,0.42677,1,"Colorado","S Dakota St"
1423,1355,0.034,0.6179,0,"UNC Wilmington","S Dakota St"
1371,1355,0.912,0.79189,1,"Seton Hall","S Dakota St"
1151,1355,1,0.26723,1,"Chattanooga","S Dakota St"
1233,1355,0.838,0.67787,1,"Iona","S Dakota St"
1122,1355,0.999,0.0098,1,"Austin Peay","S Dakota St"
1392,1355,0.049,0.99195,0,"Stony Brook","S Dakota St"
1138,1355,1,0.06767,1,"Buffalo","S Dakota St"
1425,1355,0.932,0.10643,1,"USC","S Dakota St"
1201,1355,0.529,0.85387,0,"Fresno St","S Dakota St"
1214,1355,0,0.52488,0,"Hampton","S Dakota St"
1112,1355,1,0.57093,1,"Arizona","S Dakota St"
1124,1355,0.779,0.21995,1,"Baylor","S Dakota St"
1143,1355,0.645,0.91449,0,"California","S Dakota St"
1396,1355,0.146,0.29986,0,"Temple","S Dakota St"
1277,1355,0.532,0.68998,0,"Michigan St","S Dakota St"
1400,1355,0,0.13944,0,"Texas","S Dakota St"
1167,1355,0,0.308,0,"CS Bakersfield","S Dakota St"
1452,1355,0.999,0.63647,1,"West Virginia","S Dakota St"
1153,1355,0.761,0.19605,1,"Cincinnati","S Dakota St"
1173,1355,0.25,0.48593,0,"Dayton","S Dakota St"
1453,1355,1,0.64642,1,"WI Green Bay","S Dakota St"
1333,1355,0,0.20296,0,"Oregon St","S Dakota St"
1421,1355,0.957,0.27229,1,"UNC Asheville","S Dakota St"
1338,1355,0.053,0.85848,0,"Pittsburgh","S Dakota St"
1451,1355,0.026,0.07036,0,"Weber St","S Dakota St"
1195,1277,0,0.75295,0,"FL Gulf Coast","Michigan St"
1455,1277,0.734,0.02915,1,"Wichita St","Michigan St"
1221,1277,0,0.27532,0,"Holy Cross","Michigan St"
1276,1277,0.002,0.05369,0,"Michigan","Michigan St"
1114,1277,0,0.88789,0,"Ark Little Rock","Michigan St"
1139,1277,0.734,0.02175,1,"Butler","Michigan St"
1163,1277,0,0.56738,0,"Connecticut","Michigan St"
1181,1277,0.867,0.91516,0,"Duke","Michigan St"
1211,1277,0.734,0.62869,1,"Gonzaga","Michigan St"
1231,1277,0.002,0.31198,0,"Indiana","Michigan St"
1235,1277,0.093,0.89819,0,"Iowa St","Michigan St"
1242,1277,0.639,0.53285,1,"Kansas","Michigan St"
1246,1277,0.6,0.70107,0,"Kentucky","Michigan St"
1274,1277,0.734,0.75179,0,"Miami FL","Michigan St"
1314,1277,0.995,0.1655,1,"North Carolina","Michigan St"
1344,1277,0.806,0.49939,1,"Providence","Michigan St"
1428,1277,0.698,0.53043,1,"Utah","Michigan St"
1438,1277,0,0.71474,0,"Virginia","Michigan St"
1463,1277,0,0.51446,0,"Yale","Michigan St"
1218,1277,0.655,0.99308,0,"Hawaii","Michigan St"
1234,1277,0,0.82705,0,"Iowa","Michigan St"
1268,1277,0.072,0.37108,0,"Maryland","Michigan St"
1292,1277,0,0.22194,0,"MTSU","Michigan St"
1320,1277,0,0.65569,0,"Northern Iowa","Michigan St"
1323,1277,0,0.25296,0,"Notre Dame","Michigan St"
1328,1277,0.975,0.9848,0,"Oklahoma","Michigan St"
1332,1277,0.754,0.32172,1,"Oregon","Michigan St"
1372,1277,0,0.42218,0,"SF Austin","Michigan St"
1386,1277,0.844,0.6814,1,"St Joseph's PA","Michigan St"
1393,1277,0,0.81657,0,"Syracuse","Michigan St"
1401,1277,0.797,0.77915,1,"Texas A&M","Michigan St"
1433,1277,0.597,0.40079,1,"VA Commonwealth","Michigan St"
1437,1277,0.806,0.92828,0,"Villanova","Michigan St"
1458,1277,0.734,0.81929,0,"Wisconsin","Michigan St"
1462,1277,0.49,0.16017,1,"Xavier","Michigan St"
1192,1277,0,0.33329,0,"F Dickinson","Michigan St"
1435,1277,0.808,0.51056,1,"Vanderbilt","Michigan St"
1380,1277,0.163,0.5401,0,"Southern Univ","Michigan St"
1409,1277,0.734,0.77225,0,"Tulsa","Michigan St"
1345,1277,0.776,0.84324,0,"Purdue","Michigan St"
1403,1277,0.734,0.98918,0,"Texas Tech","Michigan St"
1160,1277,0.617,0.75054,0,"Colorado","Michigan St"
1423,1277,0.009,0.84598,0,"UNC Wilmington","Michigan St"
1371,1277,0.629,0.98683,0,"Seton Hall","Michigan St"
1151,1277,0.665,0.54027,1,"Chattanooga","Michigan St"
1233,1277,0.06,0.39672,0,"Iona","Michigan St"
1122,1277,0.639,0.26508,1,"Austin Peay","Michigan St"
1392,1277,0,0.49526,0,"Stony Brook","Michigan St"
1138,1277,0.611,0.99643,0,"Buffalo","Michigan St"
1425,1277,0.681,0.01423,1,"USC","Michigan St"
1201,1277,0.622,0.17189,1,"Fresno St","Michigan St"
1214,1277,0.629,0.66266,0,"Hampton","Michigan St"
1112,1277,0.639,0.67095,0,"Arizona","Michigan St"
1124,1277,0.629,0.27883,1,"Baylor","Michigan St"
1143,1277,0.462,0.99233,0,"California","Michigan St"
1396,1277,0,0.96202,0,"Temple","Michigan St"
1355,1277,0.79,0.6392,1,"S Dakota St","Michigan St"
1400,1277,0.622,0.79473,0,"Texas","Michigan St"
1167,1277,0,0.33286,0,"CS Bakersfield","Michigan St"
1452,1277,0.44,0.70271,0,"West Virginia","Michigan St"
1153,1277,0,0.455,0,"Cincinnati","Michigan St"
1173,1277,0.639,0.22123,1,"Dayton","Michigan St"
1453,1277,0.513,0.37364,1,"WI Green Bay","Michigan St"
1333,1277,0,0.93254,0,"Oregon St","Michigan St"
1421,1277,0.639,0.82789,0,"UNC Asheville","Michigan St"
1338,1277,0.734,0.62417,1,"Pittsburgh","Michigan St"
1451,1277,0.708,0.08217,1,"Weber St","Michigan St"
1195,1400,0.151,0.46567,0,"FL Gulf Coast","Texas"
1455,1400,0.002,0.93507,0,"Wichita St","Texas"
1221,1400,0.003,0.26504,0,"Holy Cross","Texas"
1276,1400,0.868,0.19851,1,"Michigan","Texas"
1114,1400,0,0.7268,0,"Ark Little Rock","Texas"
1139,1400,1,0.57628,1,"Butler","Texas"
1163,1400,0.874,0.45031,1,"Connecticut","Texas"
1181,1400,1,0.46639,1,"Duke","Texas"
1211,1400,1,0.85746,1,"Gonzaga","Texas"
1231,1400,0.862,0.57013,1,"Indiana","Texas"
1235,1400,0.839,0.0711,1,"Iowa St","Texas"
1242,1400,1,0.75487,1,"Kansas","Texas"
1246,1400,1,0.50473,1,"Kentucky","Texas"
1274,1400,1,0.92389,1,"Miami FL","Texas"
1314,1400,0.999,0.83972,1,"North Carolina","Texas"
1344,1400,1,0.26024,1,"Providence","Texas"
1428,1400,1,0.18356,1,"Utah","Texas"
1438,1400,0.143,0.29603,0,"Virginia","Texas"
1463,1400,0,0.4515,0,"Yale","Texas"
1218,1400,0.887,0.884,1,"Hawaii","Texas"
1234,1400,0.914,0.07317,1,"Iowa","Texas"
1268,1400,1,0.46645,1,"Maryland","Texas"
1292,1400,0.857,0.03855,1,"MTSU","Texas"
1320,1400,0.009,0.04687,0,"Northern Iowa","Texas"
1323,1400,0.869,0.4357,1,"Notre Dame","Texas"
1328,1400,1,0.63226,1,"Oklahoma","Texas"
1332,1400,1,0.97783,1,"Oregon","Texas"
1372,1400,0.002,0.29164,0,"SF Austin","Texas"
1386,1400,1,0.55322,1,"St Joseph's PA","Texas"
1393,1400,0.003,0.59998,0,"Syracuse","Texas"
1401,1400,1,0.61001,1,"Texas A&M","Texas"
1433,1400,1,0.75418,1,"VA Commonwealth","Texas"
1437,1400,1,0.62428,1,"Villanova","Texas"
1458,1400,0,0.17167,0,"Wisconsin","Texas"
1462,1400,1,0.45378,1,"Xavier","Texas"
1192,1400,0.324,0.41818,0,"F Dickinson","Texas"
1435,1400,1,0.65814,1,"Vanderbilt","Texas"
1380,1400,0,0.38827,0,"Southern Univ","Texas"
1409,1400,1,0.85966,1,"Tulsa","Texas"
1345,1400,1,0.67896,1,"Purdue","Texas"
1403,1400,0.112,0.69635,0,"Texas Tech","Texas"
1160,1400,1,0.29583,1,"Colorado","Texas"
1423,1400,0.416,0.20941,1,"UNC Wilmington","Texas"
1371,1400,1,0.76553,1,"Seton Hall","Texas"
1151,1400,1,0.12485,1,"Chattanooga","Texas"
1233,1400,0.839,0.52739,1,"Iona","Texas"
1122,1400,1,0.24678,1,"Austin Peay","Texas"
1392,1400,0.122,0.31494,0,"Stony Brook","Texas"
1138,1400,1,0.65413,1,"Buffalo","Texas"
1425,1400,1,0.06701,1,"USC","Texas"
1201,1400,1,0.92161,1,"Fresno St","Texas"
1214,1400,0.899,0.88252,1,"Hampton","Texas"
1112,1400,1,0.85606,1,"Arizona","Texas"
1124,1400,0.999,0.88043,1,"Baylor","Texas"
1143,1400,1,0.54039,1,"California","Texas"
1396,1400,0.318,0.45315,0,"Temple","Texas"
1355,1400,1,0.60178,1,"S Dakota St","Texas"
1277,1400,0.876,0.40884,1,"Michigan St","Texas"
1167,1400,0,0.86809,0,"CS Bakersfield","Texas"
1452,1400,0.999,0.27513,1,"West Virginia","Texas"
1153,1400,0.888,0.02762,1,"Cincinnati","Texas"
1173,1400,1,0.73379,1,"Dayton","Texas"
1453,1400,1,0.26066,1,"WI Green Bay","Texas"
1333,1400,0,0.25319,0,"Oregon St","Texas"
1421,1400,1,0.24513,1,"UNC Asheville","Texas"
1338,1400,1,0.36609,1,"Pittsburgh","Texas"
1451,1400,0.978,0.67268,1,"Weber St","Texas"
1195,1167,0.727,0.72087,1,"FL Gulf Coast","CS Bakersfield"
1455,1167,1,0.06337,1,"Wichita St","CS Bakersfield"
1221,1167,0.606,0.85786,0,"Holy Cross","CS Bakersfield"
1276,1167,0.886,0.51341,1,"Michigan","CS Bakersfield"
1114,1167,0.799,0.49458,1,"Ark Little Rock","CS Bakersfield"
1139,1167,1,0.15325,1,"Butler","CS Bakersfield"
1163,1167,1,0.83968,1,"Connecticut","CS Bakersfield"
1181,1167,1,0.9874,1,"Duke","CS Bakersfield"
1211,1167,1,0.73565,1,"Gonzaga","CS Bakersfield"
1231,1167,1,0.50669,1,"Indiana","CS Bakersfield"
1235,1167,0.893,0.52736,1,"Iowa St","CS Bakersfield"
1242,1167,1,0.70616,1,"Kansas","CS Bakersfield"
1246,1167,1,0.68094,1,"Kentucky","CS Bakersfield"
1274,1167,1,0.05892,1,"Miami FL","CS Bakersfield"
1314,1167,1,0.64248,1,"North Carolina","CS Bakersfield"
1344,1167,1,0.10985,1,"Providence","CS Bakersfield"
1428,1167,1,0.24077,1,"Utah","CS Bakersfield"
1438,1167,1,0.66627,1,"Virginia","CS Bakersfield"
1463,1167,0.017,0.81885,0,"Yale","CS Bakersfield"
1218,1167,1,0.71469,1,"Hawaii","CS Bakersfield"
1234,1167,1,0.73806,1,"Iowa","CS Bakersfield"
1268,1167,1,0.39255,1,"Maryland","CS Bakersfield"
1292,1167,0.684,0.23396,1,"MTSU","CS Bakersfield"
1320,1167,1,0.13448,1,"Northern Iowa","CS Bakersfield"
1323,1167,1,0.97772,1,"Notre Dame","CS Bakersfield"
1328,1167,1,0.86884,1,"Oklahoma","CS Bakersfield"
1332,1167,1,0.52124,1,"Oregon","CS Bakersfield"
