"TeamA","TeamB","rand","nameA","nameB"
1382,1460,0.7143,"St Bonaventure","Wright St"
1393,1460,0.71268,"Syracuse","Wright St"
1411,1460,0.45875,"TX Southern","Wright St"
1104,1460,0.42235,"Alabama","Wright St"
1138,1460,0.15707,"Buffalo","Wright St"
1181,1460,0.69678,"Duke","Wright St"
1196,1460,0.1604,"Florida","Wright St"
1211,1460,0.49205,"Gonzaga","Wright St"
1222,1460,0.07391,"Houston","Wright St"
1242,1460,0.78199,"Kansas","Wright St"
1246,1460,0.05048,"Kentucky","Wright St"
1260,1460,0.05736,"Loyola-Chicago","Wright St"
1276,1460,0.01694,"Michigan","Wright St"
1326,1460,0.47342,"Ohio St","Wright St"
1348,1460,0.36704,"Rhode Island","Wright St"
1371,1460,0.61753,"Seton Hall","Wright St"
1397,1460,0.7087,"Tennessee","Wright St"
1403,1460,0.81269,"Texas Tech","Wright St"
1437,1460,0.88213,"Villanova","Wright St"
1120,1460,0.18727,"Auburn","Wright St"
1139,1460,0.12183,"Butler","Wright St"
1153,1460,0.76455,"Cincinnati","Wright St"
1155,1460,0.95279,"Clemson","Wright St"
1199,1460,0.12235,"Florida St","Wright St"
1243,1460,0.26322,"Kansas St","Wright St"
1267,1460,0.85389,"Marshall","Wright St"
1277,1460,0.80489,"Michigan St","Wright St"
1305,1460,0.97265,"Nevada","Wright St"
1314,1460,0.48021,"North Carolina","Wright St"
1345,1460,0.41526,"Purdue","Wright St"
1401,1460,0.21548,"Texas A&M","Wright St"
1420,1460,0.48153,"UMBC","Wright St"
1452,1460,0.57536,"West Virginia","Wright St"
1462,1460,0.69909,"Xavier","Wright St"
1254,1460,0.59581,"Long Island","Wright St"
1417,1460,0.95112,"UCLA","Wright St"
1113,1460,0.85879,"Arizona St","Wright St"
1300,1460,0.14749,"NC Central","Wright St"
1439,1460,0.57485,"Virginia Tech","Wright St"
1112,1460,0.09429,"Arizona","Wright St"
1233,1460,0.77618,"Iona","Wright St"
1422,1460,0.29856,"UNC Greensboro","Wright St"
1361,1460,0.30732,"San Diego St","Wright St"
1335,1460,0.01922,"Penn","Wright St"
1172,1460,0.89495,"Davidson","Wright St"
1274,1460,0.15566,"Miami FL","Wright St"
1285,1460,0.87802,"Montana","Wright St"
1355,1460,0.55889,"S Dakota St","Wright St"
1328,1460,0.53746,"Oklahoma","Wright St"
1301,1460,0.92702,"NC State","Wright St"
1372,1460,0.91823,"SF Austin","Wright St"
1158,1460,0.19513,"Col Charleston","Wright St"
1116,1460,0.69736,"Arkansas","Wright St"
1209,1460,0.22265,"Georgia St","Wright St"
1308,1460,0.56649,"New Mexico St","Wright St"
1281,1460,0.45688,"Missouri","Wright St"
1166,1460,0.48554,"Creighton","Wright St"
1455,1460,0.69375,"Wichita St","Wright St"
1137,1460,0.57116,"Bucknell","Wright St"
1400,1460,0.2612,"Texas","Wright St"
1252,1460,0.45897,"Lipscomb","Wright St"
1168,1460,0.08038,"CS Fullerton","Wright St"
1395,1460,0.65629,"TCU","Wright St"
1344,1460,0.33342,"Providence","Wright St"
1438,1460,0.7079,"Virginia","Wright St"
1293,1460,0.5731,"Murray St","Wright St"
1347,1372,0.7775,"Radford","SF Austin"
1382,1372,0.7658,"St Bonaventure","SF Austin"
1393,1372,0.66646,"Syracuse","SF Austin"
1411,1372,0.28143,"TX Southern","SF Austin"
1104,1372,0.90163,"Alabama","SF Austin"
1138,1372,0.16497,"Buffalo","SF Austin"
1181,1372,0.36885,"Duke","SF Austin"
1196,1372,0.2529,"Florida","SF Austin"
1211,1372,0.09567,"Gonzaga","SF Austin"
1222,1372,0.70621,"Houston","SF Austin"
1242,1372,0.1383,"Kansas","SF Austin"
1246,1372,0.37091,"Kentucky","SF Austin"
1260,1372,0.0758,"Loyola-Chicago","SF Austin"
1276,1372,0.40466,"Michigan","SF Austin"
1326,1372,0.2737,"Ohio St","SF Austin"
1348,1372,0.91089,"Rhode Island","SF Austin"
1371,1372,0.071,"Seton Hall","SF Austin"
1397,1372,0.73062,"Tennessee","SF Austin"
1403,1372,0.83257,"Texas Tech","SF Austin"
1437,1372,0.30354,"Villanova","SF Austin"
1120,1372,0.89102,"Auburn","SF Austin"
1139,1372,0.00917,"Butler","SF Austin"
1153,1372,0.00337,"Cincinnati","SF Austin"
1155,1372,0.06567,"Clemson","SF Austin"
1199,1372,0.47517,"Florida St","SF Austin"
1243,1372,0.6282,"Kansas St","SF Austin"
1267,1372,0.92851,"Marshall","SF Austin"
1277,1372,0.42307,"Michigan St","SF Austin"
1305,1372,0.45741,"Nevada","SF Austin"
1314,1372,0.98597,"North Carolina","SF Austin"
1345,1372,0.44038,"Purdue","SF Austin"
1401,1372,0.90795,"Texas A&M","SF Austin"
1420,1372,0.54,"UMBC","SF Austin"
1452,1372,0.37852,"West Virginia","SF Austin"
1462,1372,0.8247,"Xavier","SF Austin"
1254,1372,0.33483,"Long Island","SF Austin"
1417,1372,0.08455,"UCLA","SF Austin"
1113,1372,0.59475,"Arizona St","SF Austin"
1300,1372,0.01666,"NC Central","SF Austin"
1439,1372,0.22904,"Virginia Tech","SF Austin"
1112,1372,0.82046,"Arizona","SF Austin"
1233,1372,0.82431,"Iona","SF Austin"
1422,1372,0.9307,"UNC Greensboro","SF Austin"
1361,1372,0.0261,"San Diego St","SF Austin"
1335,1372,0.22134,"Penn","SF Austin"
1172,1372,0.30341,"Davidson","SF Austin"
1274,1372,0.34492,"Miami FL","SF Austin"
1285,1372,0.75355,"Montana","SF Austin"
1355,1372,0.98593,"S Dakota St","SF Austin"
1328,1372,0.88571,"Oklahoma","SF Austin"
1301,1372,0.67855,"NC State","SF Austin"
1460,1372,0.00486,"Wright St","SF Austin"
1158,1372,0.41673,"Col Charleston","SF Austin"
1116,1372,0.02091,"Arkansas","SF Austin"
1209,1372,0.11689,"Georgia St","SF Austin"
1308,1372,0.54473,"New Mexico St","SF Austin"
1281,1372,0.43123,"Missouri","SF Austin"
1166,1372,0.55741,"Creighton","SF Austin"
1455,1372,0.48609,"Wichita St","SF Austin"
1137,1372,0.96326,"Bucknell","SF Austin"
1400,1372,0.37381,"Texas","SF Austin"
1252,1372,0.72608,"Lipscomb","SF Austin"
1168,1372,0.83091,"CS Fullerton","SF Austin"
1395,1372,0.47627,"TCU","SF Austin"
1344,1372,0.47103,"Providence","SF Austin"
1438,1372,0.03295,"Virginia","SF Austin"
1293,1372,0.5805,"Murray St","SF Austin"
1347,1158,0.02852,"Radford","Col Charleston"
1382,1158,0.60393,"St Bonaventure","Col Charleston"
1393,1158,0.63985,"Syracuse","Col Charleston"
1411,1158,0.20904,"TX Southern","Col Charleston"
1104,1158,0.6383,"Alabama","Col Charleston"
1138,1158,0.6066,"Buffalo","Col Charleston"
1181,1158,0.82522,"Duke","Col Charleston"
1196,1158,0.54686,"Florida","Col Charleston"
1211,1158,0.7027,"Gonzaga","Col Charleston"
1222,1158,0.97066,"Houston","Col Charleston"
1242,1158,0.80929,"Kansas","Col Charleston"
1246,1158,0.58188,"Kentucky","Col Charleston"
1260,1158,0.18942,"Loyola-Chicago","Col Charleston"
1276,1158,0.92419,"Michigan","Col Charleston"
1326,1158,0.7678,"Ohio St","Col Charleston"
1348,1158,0.93286,"Rhode Island","Col Charleston"
1371,1158,0.62052,"Seton Hall","Col Charleston"
1397,1158,0.49791,"Tennessee","Col Charleston"
1403,1158,0.29854,"Texas Tech","Col Charleston"
1437,1158,0.05327,"Villanova","Col Charleston"
1120,1158,0.28491,"Auburn","Col Charleston"
1139,1158,0.37419,"Butler","Col Charleston"
1153,1158,0.9705,"Cincinnati","Col Charleston"
1155,1158,0.06149,"Clemson","Col Charleston"
1199,1158,0.15075,"Florida St","Col Charleston"
1243,1158,0.44301,"Kansas St","Col Charleston"
1267,1158,0.32649,"Marshall","Col Charleston"
1277,1158,0.14239,"Michigan St","Col Charleston"
1305,1158,0.51492,"Nevada","Col Charleston"
1314,1158,0.8461,"North Carolina","Col Charleston"
1345,1158,0.81041,"Purdue","Col Charleston"
1401,1158,0.20597,"Texas A&M","Col Charleston"
1420,1158,0.82745,"UMBC","Col Charleston"
1452,1158,0.98971,"West Virginia","Col Charleston"
1462,1158,0.59672,"Xavier","Col Charleston"
1254,1158,0.66298,"Long Island","Col Charleston"
1417,1158,0.20094,"UCLA","Col Charleston"
1113,1158,0.43437,"Arizona St","Col Charleston"
1300,1158,0.15089,"NC Central","Col Charleston"
1439,1158,0.47609,"Virginia Tech","Col Charleston"
1112,1158,0.34793,"Arizona","Col Charleston"
1233,1158,0.01567,"Iona","Col Charleston"
1422,1158,0.94225,"UNC Greensboro","Col Charleston"
1361,1158,0.14649,"San Diego St","Col Charleston"
1335,1158,0.53133,"Penn","Col Charleston"
1172,1158,0.27214,"Davidson","Col Charleston"
1274,1158,0.99985,"Miami FL","Col Charleston"
1285,1158,0.2115,"Montana","Col Charleston"
1355,1158,0.39353,"S Dakota St","Col Charleston"
1328,1158,0.23673,"Oklahoma","Col Charleston"
1301,1158,0.30159,"NC State","Col Charleston"
1460,1158,0.98189,"Wright St","Col Charleston"
1372,1158,0.55926,"SF Austin","Col Charleston"
1116,1158,0.23453,"Arkansas","Col Charleston"
1209,1158,0.80963,"Georgia St","Col Charleston"
1308,1158,0.51589,"New Mexico St","Col Charleston"
1281,1158,0.75022,"Missouri","Col Charleston"
1166,1158,0.68459,"Creighton","Col Charleston"
1455,1158,0.31995,"Wichita St","Col Charleston"
1137,1158,0.1123,"Bucknell","Col Charleston"
1400,1158,0.15793,"Texas","Col Charleston"
1252,1158,0.04598,"Lipscomb","Col Charleston"
1168,1158,0.97731,"CS Fullerton","Col Charleston"
1395,1158,0.45091,"TCU","Col Charleston"
1344,1158,0.83429,"Providence","Col Charleston"
1438,1158,0.80709,"Virginia","Col Charleston"
1293,1158,0.487,"Murray St","Col Charleston"
1347,1116,0.30234,"Radford","Arkansas"
1382,1116,0.70005,"St Bonaventure","Arkansas"
1393,1116,0.96563,"Syracuse","Arkansas"
1411,1116,0.02304,"TX Southern","Arkansas"
1104,1116,0.10634,"Alabama","Arkansas"
1138,1116,0.48573,"Buffalo","Arkansas"
1181,1116,0.36384,"Duke","Arkansas"
1196,1116,0.38837,"Florida","Arkansas"
1211,1116,0.91636,"Gonzaga","Arkansas"
1222,1116,0.10475,"Houston","Arkansas"
1242,1116,0.65953,"Kansas","Arkansas"
1246,1116,0.83032,"Kentucky","Arkansas"
1260,1116,0.42277,"Loyola-Chicago","Arkansas"
1276,1116,0.23242,"Michigan","Arkansas"
1326,1116,0.16361,"Ohio St","Arkansas"
1348,1116,0.24036,"Rhode Island","Arkansas"
1371,1116,0.98814,"Seton Hall","Arkansas"
1397,1116,0.73605,"Tennessee","Arkansas"
1403,1116,0.31774,"Texas Tech","Arkansas"
1437,1116,0.67967,"Villanova","Arkansas"
1120,1116,0.96561,"Auburn","Arkansas"
1139,1116,0.88764,"Butler","Arkansas"
1153,1116,0.13384,"Cincinnati","Arkansas"
1155,1116,0.92349,"Clemson","Arkansas"
1199,1116,0.80389,"Florida St","Arkansas"
1243,1116,0.80325,"Kansas St","Arkansas"
1267,1116,0.79671,"Marshall","Arkansas"
1277,1116,0.57663,"Michigan St","Arkansas"
1305,1116,0.94205,"Nevada","Arkansas"
1314,1116,0.10787,"North Carolina","Arkansas"
1345,1116,0.7915,"Purdue","Arkansas"
1401,1116,0.47054,"Texas A&M","Arkansas"
1420,1116,0.64241,"UMBC","Arkansas"
1452,1116,0.29337,"West Virginia","Arkansas"
1462,1116,0.74119,"Xavier","Arkansas"
1254,1116,0.71185,"Long Island","Arkansas"
1417,1116,0.387,"UCLA","Arkansas"
1113,1116,0.06142,"Arizona St","Arkansas"
1300,1116,0.29688,"NC Central","Arkansas"
1439,1116,0.95187,"Virginia Tech","Arkansas"
1112,1116,0.13513,"Arizona","Arkansas"
1233,1116,0.65849,"Iona","Arkansas"
1422,1116,0.78585,"UNC Greensboro","Arkansas"
1361,1116,0.87122,"San Diego St","Arkansas"
1335,1116,0.95966,"Penn","Arkansas"
1172,1116,0.37305,"Davidson","Arkansas"
1274,1116,0.33219,"Miami FL","Arkansas"
1285,1116,0.33368,"Montana","Arkansas"
1355,1116,0.85471,"S Dakota St","Arkansas"
1328,1116,0.57956,"Oklahoma","Arkansas"
1301,1116,0.35111,"NC State","Arkansas"
1460,1116,0.56101,"Wright St","Arkansas"
1372,1116,0.17847,"SF Austin","Arkansas"
1158,1116,0.50068,"Col Charleston","Arkansas"
1209,1116,0.38521,"Georgia St","Arkansas"
1308,1116,0.57405,"New Mexico St","Arkansas"
1281,1116,0.10309,"Missouri","Arkansas"
1166,1116,0.15851,"Creighton","Arkansas"
1455,1116,0.04743,"Wichita St","Arkansas"
1137,1116,0.43337,"Bucknell","Arkansas"
1400,1116,0.59001,"Texas","Arkansas"
1252,1116,0.97332,"Lipscomb","Arkansas"
1168,1116,0.36017,"CS Fullerton","Arkansas"
1395,1116,0.82187,"TCU","Arkansas"
1344,1116,0.01272,"Providence","Arkansas"
1438,1116,0.90879,"Virginia","Arkansas"
1293,1116,0.08866,"Murray St","Arkansas"
1347,1209,0.54222,"Radford","Georgia St"
1382,1209,0.82719,"St Bonaventure","Georgia St"
1393,1209,0.97018,"Syracuse","Georgia St"
1411,1209,0.00709,"TX Southern","Georgia St"
1104,1209,0.72058,"Alabama","Georgia St"
1138,1209,0.18492,"Buffalo","Georgia St"
1181,1209,0.8163,"Duke","Georgia St"
1196,1209,0.45724,"Florida","Georgia St"
1211,1209,0.50049,"Gonzaga","Georgia St"
1222,1209,0.42609,"Houston","Georgia St"
1242,1209,0.86956,"Kansas","Georgia St"
1246,1209,0.82151,"Kentucky","Georgia St"
1260,1209,0.54531,"Loyola-Chicago","Georgia St"
1276,1209,0.73033,"Michigan","Georgia St"
1326,1209,0.40634,"Ohio St","Georgia St"
1348,1209,0.46759,"Rhode Island","Georgia St"
1371,1209,0.65686,"Seton Hall","Georgia St"
1397,1209,0.33569,"Tennessee","Georgia St"
1403,1209,0.2581,"Texas Tech","Georgia St"
1437,1209,0.83827,"Villanova","Georgia St"
1120,1209,0.76725,"Auburn","Georgia St"
1139,1209,0.50602,"Butler","Georgia St"
1153,1209,0.32766,"Cincinnati","Georgia St"
1155,1209,0.96437,"Clemson","Georgia St"
1199,1209,0.01277,"Florida St","Georgia St"
1243,1209,0.24186,"Kansas St","Georgia St"
1267,1209,0.55207,"Marshall","Georgia St"
1277,1209,0.75847,"Michigan St","Georgia St"
1305,1209,0.98307,"Nevada","Georgia St"
1314,1209,0.29878,"North Carolina","Georgia St"
1345,1209,0.1897,"Purdue","Georgia St"
1401,1209,0.07949,"Texas A&M","Georgia St"
1420,1209,0.31833,"UMBC","Georgia St"
1452,1209,0.48399,"West Virginia","Georgia St"
1462,1209,0.82007,"Xavier","Georgia St"
1254,1209,0.84812,"Long Island","Georgia St"
1417,1209,0.32807,"UCLA","Georgia St"
1113,1209,0.76333,"Arizona St","Georgia St"
1300,1209,0.30073,"NC Central","Georgia St"
1439,1209,0.54369,"Virginia Tech","Georgia St"
1112,1209,0.13184,"Arizona","Georgia St"
1233,1209,0.91566,"Iona","Georgia St"
1422,1209,0.61058,"UNC Greensboro","Georgia St"
1361,1209,0.66807,"San Diego St","Georgia St"
1335,1209,0.40244,"Penn","Georgia St"
1172,1209,0.68549,"Davidson","Georgia St"
1274,1209,0.65427,"Miami FL","Georgia St"
1285,1209,0.94822,"Montana","Georgia St"
1355,1209,0.33294,"S Dakota St","Georgia St"
1328,1209,0.15828,"Oklahoma","Georgia St"
1301,1209,0.84387,"NC State","Georgia St"
1460,1209,0.20537,"Wright St","Georgia St"
1372,1209,0.75302,"SF Austin","Georgia St"
1158,1209,0.07473,"Col Charleston","Georgia St"
1116,1209,0.81992,"Arkansas","Georgia St"
1308,1209,0.90953,"New Mexico St","Georgia St"
1281,1209,0.98862,"Missouri","Georgia St"
1166,1209,0.52503,"Creighton","Georgia St"
1455,1209,0.26064,"Wichita St","Georgia St"
1137,1209,0.11756,"Bucknell","Georgia St"
1400,1209,0.56723,"Texas","Georgia St"
1252,1209,0.24169,"Lipscomb","Georgia St"
1168,1209,0.59079,"CS Fullerton","Georgia St"
1395,1209,0.60471,"TCU","Georgia St"
1344,1209,0.47827,"Providence","Georgia St"
1438,1209,0.16717,"Virginia","Georgia St"
1293,1209,0.72134,"Murray St","Georgia St"
1347,1308,0.55335,"Radford","New Mexico St"
1382,1308,0.56782,"St Bonaventure","New Mexico St"
1393,1308,0.57612,"Syracuse","New Mexico St"
1411,1308,0.05185,"TX Southern","New Mexico St"
1104,1308,0.18032,"Alabama","New Mexico St"
1138,1308,0.53212,"Buffalo","New Mexico St"
1181,1308,0.17724,"Duke","New Mexico St"
1196,1308,0.2102,"Florida","New Mexico St"
1211,1308,0.36391,"Gonzaga","New Mexico St"
1222,1308,0.04086,"Houston","New Mexico St"
1242,1308,0.17482,"Kansas","New Mexico St"
1246,1308,0.65492,"Kentucky","New Mexico St"
1260,1308,0.54693,"Loyola-Chicago","New Mexico St"
1276,1308,0.69196,"Michigan","New Mexico St"
1326,1308,0.76624,"Ohio St","New Mexico St"
1348,1308,0.08093,"Rhode Island","New Mexico St"
1371,1308,0.08303,"Seton Hall","New Mexico St"
1397,1308,0.95004,"Tennessee","New Mexico St"
1403,1308,0.65769,"Texas Tech","New Mexico St"
1437,1308,0.27668,"Villanova","New Mexico St"
1120,1308,0.83356,"Auburn","New Mexico St"
1139,1308,0.25617,"Butler","New Mexico St"
1153,1308,0.92528,"Cincinnati","New Mexico St"
1155,1308,0.67828,"Clemson","New Mexico St"
1199,1308,0.90813,"Florida St","New Mexico St"
1243,1308,0.44465,"Kansas St","New Mexico St"
1267,1308,0.48096,"Marshall","New Mexico St"
1277,1308,0.21771,"Michigan St","New Mexico St"
1305,1308,0.73073,"Nevada","New Mexico St"
1314,1308,0.007,"North Carolina","New Mexico St"
1345,1308,0.38587,"Purdue","New Mexico St"
1401,1308,0.06166,"Texas A&M","New Mexico St"
1420,1308,0.15166,"UMBC","New Mexico St"
1452,1308,0.0979,"West Virginia","New Mexico St"
1462,1308,0.49309,"Xavier","New Mexico St"
1254,1308,0.54512,"Long Island","New Mexico St"
1417,1308,0.62118,"UCLA","New Mexico St"
1113,1308,0.47608,"Arizona St","New Mexico St"
1300,1308,0.04641,"NC Central","New Mexico St"
1439,1308,0.76764,"Virginia Tech","New Mexico St"
1112,1308,0.25934,"Arizona","New Mexico St"
1233,1308,0.54546,"Iona","New Mexico St"
1422,1308,0.99438,"UNC Greensboro","New Mexico St"
1361,1308,0.67093,"San Diego St","New Mexico St"
1335,1308,0.27851,"Penn","New Mexico St"
1172,1308,0.90118,"Davidson","New Mexico St"
1274,1308,0.67712,"Miami FL","New Mexico St"
1285,1308,0.11515,"Montana","New Mexico St"
1355,1308,0.18831,"S Dakota St","New Mexico St"
1328,1308,0.61564,"Oklahoma","New Mexico St"
1301,1308,0.43558,"NC State","New Mexico St"
1460,1308,0.55932,"Wright St","New Mexico St"
1372,1308,0.00055,"SF Austin","New Mexico St"
1158,1308,0.04955,"Col Charleston","New Mexico St"
1116,1308,0.5423,"Arkansas","New Mexico St"
1209,1308,0.02481,"Georgia St","New Mexico St"
1281,1308,0.02062,"Missouri","New Mexico St"
1166,1308,0.87756,"Creighton","New Mexico St"
1455,1308,0.14079,"Wichita St","New Mexico St"
1137,1308,0.44238,"Bucknell","New Mexico St"
1400,1308,0.6085,"Texas","New Mexico St"
1252,1308,0.33658,"Lipscomb","New Mexico St"
1168,1308,0.97322,"CS Fullerton","New Mexico St"
1395,1308,0.13024,"TCU","New Mexico St"
1344,1308,0.81679,"Providence","New Mexico St"
1438,1308,0.57522,"Virginia","New Mexico St"
1293,1308,0.24364,"Murray St","New Mexico St"
1347,1281,0.54999,"Radford","Missouri"
1382,1281,0.34095,"St Bonaventure","Missouri"
1393,1281,0.52736,"Syracuse","Missouri"
1411,1281,0.7679,"TX Southern","Missouri"
1104,1281,0.27878,"Alabama","Missouri"
1138,1281,0.12573,"Buffalo","Missouri"
1181,1281,0.90395,"Duke","Missouri"
1196,1281,0.08488,"Florida","Missouri"
1211,1281,0.35358,"Gonzaga","Missouri"
1222,1281,0.66484,"Houston","Missouri"
1242,1281,0.20921,"Kansas","Missouri"
1246,1281,0.67407,"Kentucky","Missouri"
1260,1281,0.80958,"Loyola-Chicago","Missouri"
1276,1281,0.28808,"Michigan","Missouri"
1326,1281,0.02553,"Ohio St","Missouri"
1348,1281,0.96371,"Rhode Island","Missouri"
1371,1281,0.58849,"Seton Hall","Missouri"
1397,1281,0.38481,"Tennessee","Missouri"
1403,1281,0.3605,"Texas Tech","Missouri"
1437,1281,0.73632,"Villanova","Missouri"
1120,1281,0.45508,"Auburn","Missouri"
1139,1281,0.53857,"Butler","Missouri"
1153,1281,0.14296,"Cincinnati","Missouri"
1155,1281,0.68807,"Clemson","Missouri"
1199,1281,0.9872,"Florida St","Missouri"
1243,1281,0.77267,"Kansas St","Missouri"
1267,1281,0.79511,"Marshall","Missouri"
1277,1281,0.48691,"Michigan St","Missouri"
1305,1281,0.27161,"Nevada","Missouri"
1314,1281,0.68522,"North Carolina","Missouri"
1345,1281,0.89592,"Purdue","Missouri"
1401,1281,0.67073,"Texas A&M","Missouri"
1420,1281,0.86537,"UMBC","Missouri"
1452,1281,0.19119,"West Virginia","Missouri"
1462,1281,0.21393,"Xavier","Missouri"
1254,1281,0.00609,"Long Island","Missouri"
1417,1281,0.25173,"UCLA","Missouri"
1113,1281,0.6488,"Arizona St","Missouri"
1300,1281,0.36055,"NC Central","Missouri"
1439,1281,0.15381,"Virginia Tech","Missouri"
1112,1281,0.38654,"Arizona","Missouri"
1233,1281,0.70132,"Iona","Missouri"
1422,1281,0.85881,"UNC Greensboro","Missouri"
1361,1281,0.88968,"San Diego St","Missouri"
1335,1281,0.74251,"Penn","Missouri"
1172,1281,0.92914,"Davidson","Missouri"
1274,1281,0.78176,"Miami FL","Missouri"
1285,1281,0.30154,"Montana","Missouri"
1355,1281,0.13628,"S Dakota St","Missouri"
1328,1281,0.36762,"Oklahoma","Missouri"
1301,1281,0.46256,"NC State","Missouri"
1460,1281,0.91356,"Wright St","Missouri"
1372,1281,0.89456,"SF Austin","Missouri"
1158,1281,0.92031,"Col Charleston","Missouri"
1116,1281,0.65986,"Arkansas","Missouri"
1209,1281,0.37601,"Georgia St","Missouri"
1308,1281,0.75307,"New Mexico St","Missouri"
1166,1281,0.5176,"Creighton","Missouri"
1455,1281,0.59808,"Wichita St","Missouri"
1137,1281,0.35032,"Bucknell","Missouri"
1400,1281,0.67099,"Texas","Missouri"
1252,1281,0.26103,"Lipscomb","Missouri"
1168,1281,0.07678,"CS Fullerton","Missouri"
1395,1281,0.23338,"TCU","Missouri"
1344,1281,0.64213,"Providence","Missouri"
1438,1281,0.39697,"Virginia","Missouri"
1293,1281,0.73376,"Murray St","Missouri"
1347,1166,0.32105,"Radford","Creighton"
1382,1166,0.825,"St Bonaventure","Creighton"
1393,1166,0.79703,"Syracuse","Creighton"
1411,1166,0.71654,"TX Southern","Creighton"
1104,1166,0.69367,"Alabama","Creighton"
1138,1166,0.6765,"Buffalo","Creighton"
1181,1166,0.50575,"Duke","Creighton"
1196,1166,0.02759,"Florida","Creighton"
1211,1166,0.79274,"Gonzaga","Creighton"
1222,1166,0.50197,"Houston","Creighton"
1242,1166,0.58445,"Kansas","Creighton"
1246,1166,0.26307,"Kentucky","Creighton"
1260,1166,0.54994,"Loyola-Chicago","Creighton"
1276,1166,0.74929,"Michigan","Creighton"
1326,1166,0.7696,"Ohio St","Creighton"
1348,1166,0.20034,"Rhode Island","Creighton"
1371,1166,0.69548,"Seton Hall","Creighton"
1397,1166,0.49273,"Tennessee","Creighton"
1403,1166,0.88741,"Texas Tech","Creighton"
1437,1166,0.87994,"Villanova","Creighton"
1120,1166,0.05911,"Auburn","Creighton"
1139,1166,0.61555,"Butler","Creighton"
1153,1166,0.93935,"Cincinnati","Creighton"
1155,1166,0.26846,"Clemson","Creighton"
1199,1166,0.67887,"Florida St","Creighton"
1243,1166,0.03547,"Kansas St","Creighton"
1267,1166,0.0129,"Marshall","Creighton"
1277,1166,0.91662,"Michigan St","Creighton"
1305,1166,0.61182,"Nevada","Creighton"
1314,1166,0.54666,"North Carolina","Creighton"
1345,1166,0.07864,"Purdue","Creighton"
1401,1166,0.44799,"Texas A&M","Creighton"
1420,1166,0.4393,"UMBC","Creighton"
1452,1166,0.17487,"West Virginia","Creighton"
1462,1166,0.33428,"Xavier","Creighton"
1254,1166,0.02565,"Long Island","Creighton"
1417,1166,0.57491,"UCLA","Creighton"
1113,1166,0.09553,"Arizona St","Creighton"
1300,1166,0.89142,"NC Central","Creighton"
1439,1166,0.41785,"Virginia Tech","Creighton"
1112,1166,0.33834,"Arizona","Creighton"
1233,1166,0.08821,"Iona","Creighton"
1422,1166,0.66861,"UNC Greensboro","Creighton"
1361,1166,0.09535,"San Diego St","Creighton"
1335,1166,0.74091,"Penn","Creighton"
1172,1166,0.14067,"Davidson","Creighton"
1274,1166,0.59167,"Miami FL","Creighton"
1285,1166,0.39204,"Montana","Creighton"
1355,1166,0.53315,"S Dakota St","Creighton"
1328,1166,0.04286,"Oklahoma","Creighton"
1301,1166,0.96594,"NC State","Creighton"
1460,1166,0.07438,"Wright St","Creighton"
1372,1166,0.0192,"SF Austin","Creighton"
1158,1166,0.75936,"Col Charleston","Creighton"
1116,1166,0.2149,"Arkansas","Creighton"
1209,1166,0.34669,"Georgia St","Creighton"
1308,1166,0.26113,"New Mexico St","Creighton"
1281,1166,0.82114,"Missouri","Creighton"
1455,1166,0.90856,"Wichita St","Creighton"
1137,1166,0.20999,"Bucknell","Creighton"
1400,1166,0.9796,"Texas","Creighton"
1252,1166,0.59336,"Lipscomb","Creighton"
1168,1166,0.29436,"CS Fullerton","Creighton"
1395,1166,0.49528,"TCU","Creighton"
1344,1166,0.83897,"Providence","Creighton"
1438,1166,0.96376,"Virginia","Creighton"
1293,1166,0.25225,"Murray St","Creighton"
1347,1455,0.3973,"Radford","Wichita St"
1382,1455,0.19361,"St Bonaventure","Wichita St"
1393,1455,0.92122,"Syracuse","Wichita St"
1411,1455,0.85185,"TX Southern","Wichita St"
1104,1455,0.27978,"Alabama","Wichita St"
1138,1455,0.3597,"Buffalo","Wichita St"
1181,1455,0.03117,"Duke","Wichita St"
1196,1455,0.91579,"Florida","Wichita St"
1211,1455,0.44095,"Gonzaga","Wichita St"
1222,1455,0.29644,"Houston","Wichita St"
1242,1455,0.73986,"Kansas","Wichita St"
1246,1455,0.20825,"Kentucky","Wichita St"
1260,1455,0.46267,"Loyola-Chicago","Wichita St"
1276,1455,0.51233,"Michigan","Wichita St"
1326,1455,0.44202,"Ohio St","Wichita St"
1348,1455,0.83702,"Rhode Island","Wichita St"
1371,1455,0.23905,"Seton Hall","Wichita St"
1397,1455,0.4397,"Tennessee","Wichita St"
1403,1455,0.3379,"Texas Tech","Wichita St"
1437,1455,0.75864,"Villanova","Wichita St"
1120,1455,0.04912,"Auburn","Wichita St"
1139,1455,0.43428,"Butler","Wichita St"
1153,1455,0.00959,"Cincinnati","Wichita St"
1155,1455,0.30322,"Clemson","Wichita St"
1199,1455,0.87007,"Florida St","Wichita St"
1243,1455,0.03403,"Kansas St","Wichita St"
1267,1455,0.918,"Marshall","Wichita St"
1277,1455,0.67109,"Michigan St","Wichita St"
1305,1455,0.11816,"Nevada","Wichita St"
1314,1455,0.85698,"North Carolina","Wichita St"
1345,1455,0.61183,"Purdue","Wichita St"
1401,1455,0.58852,"Texas A&M","Wichita St"
1420,1455,0.21884,"UMBC","Wichita St"
1452,1455,0.9221,"West Virginia","Wichita St"
