"TeamA","TeamB","prob","rand","winA","nameA","nameB"
1190,1268,1,0.01924,1,"ETSU","Maryland"
1195,1268,0.055,0.45455,0,"FL Gulf Coast","Maryland"
1355,1268,1,0.96531,1,"S Dakota St","Maryland"
1305,1268,1,0.03583,1,"Nevada","Maryland"
1278,1268,1,0.11758,1,"Minnesota","Maryland"
1435,1268,1,0.57405,1,"Vanderbilt","Maryland"
1343,1268,0.001,0.92899,0,"Princeton","Maryland"
1436,1268,0.278,0.13152,1,"Vermont","Maryland"
1433,1268,1,0.622,1,"VA Commonwealth","Maryland"
1423,1268,0.149,0.51576,0,"UNC Wilmington","Maryland"
1137,1268,1,0.55932,1,"Bucknell","Maryland"
1439,1268,1,0.28581,1,"Virginia Tech","Maryland"
1371,1268,0.961,0.9024,1,"Seton Hall","Maryland"
1308,1268,1,0.64524,1,"New Mexico St","Maryland"
1407,1268,1,0.1656,1,"Troy","Maryland"
1297,1268,1,0.23314,1,"N Kentucky","Maryland"
1240,1268,0,0.38795,0,"Jacksonville St","Maryland"
1329,1268,1,0.92193,1,"Oklahoma St","Maryland"
1274,1268,0.208,0.06129,1,"Miami FL","Maryland"
1411,1268,0.999,0.53893,1,"TX Southern","Maryland"
1233,1268,1,0.45774,1,"Iona","Maryland"
1166,1268,0.803,0.00483,1,"Creighton","Maryland"
1266,1268,0.969,0.41964,1,"Marquette","Maryland"
1245,1268,0.999,0.11277,1,"Kent","Maryland"
1374,1268,1,0.34958,1,"SMU","Maryland"
1173,1268,0.911,0.30758,1,"Dayton","Maryland"
1243,1371,0.993,0.41875,1,"Kansas St","Seton Hall"
1291,1371,0,0.53945,0,"Mt St Mary's","Seton Hall"
1413,1371,0.703,0.09453,1,"UC Davis","Seton Hall"
1425,1371,1,0.78853,1,"USC","Seton Hall"
1112,1371,1,0.45813,1,"Arizona","Seton Hall"
1139,1371,0.212,0.41499,0,"Butler","Seton Hall"
1196,1371,1,0.29849,1,"Florida","Seton Hall"
1199,1371,1,0.29486,1,"Florida St","Seton Hall"
1211,1371,1,0.44055,1,"Gonzaga","Seton Hall"
1235,1371,0.838,0.5163,1,"Iowa St","Seton Hall"
1292,1371,0.63,0.96907,0,"MTSU","Seton Hall"
1321,1371,1,0.35836,1,"Northwestern","Seton Hall"
1323,1371,1,0.69079,1,"Notre Dame","Seton Hall"
1345,1371,1,0.11165,1,"Purdue","Seton Hall"
1388,1371,0.006,0.40627,0,"St Mary's CA","Seton Hall"
1437,1371,1,0.83967,1,"Villanova","Seton Hall"
1438,1371,0.005,0.79695,0,"Virginia","Seton Hall"
1452,1371,1,0.09439,1,"West Virginia","Seton Hall"
1458,1371,0.778,0.77373,1,"Wisconsin","Seton Hall"
1462,1371,1,0.5529,1,"Xavier","Seton Hall"
1116,1371,1,0.4357,1,"Arkansas","Seton Hall"
1124,1371,0.001,0.77236,0,"Baylor","Seton Hall"
1153,1371,1,0.61846,1,"Cincinnati","Seton Hall"
1181,1371,1,0.5767,1,"Duke","Seton Hall"
1242,1371,1,0.56337,1,"Kansas","Seton Hall"
1246,1371,1,0.26947,1,"Kentucky","Seton Hall"
1257,1371,1,0.49044,1,"Louisville","Seton Hall"
1276,1371,1,0.39834,1,"Michigan","Seton Hall"
1277,1371,0.105,0.52167,0,"Michigan St","Seton Hall"
1314,1371,1,0.85526,1,"North Carolina","Seton Hall"
1332,1371,1,0.33184,1,"Oregon","Seton Hall"
1348,1371,1,0.08064,1,"Rhode Island","Seton Hall"
1376,1371,0.93,0.88213,1,"South Carolina","Seton Hall"
1417,1371,0.844,0.98025,0,"UCLA","Seton Hall"
1455,1371,1,0.78425,1,"Wichita St","Seton Hall"
1448,1371,1,0.7998,1,"Wake Forest","Seton Hall"
1309,1371,0,0.27221,0,"New Orleans","Seton Hall"
1300,1371,0.003,0.42822,0,"NC Central","Seton Hall"
1344,1371,0.306,0.42317,0,"Providence","Seton Hall"
1315,1371,0,0.43632,0,"North Dakota","Seton Hall"
1457,1371,0.939,0.92216,1,"Winthrop","Seton Hall"
1190,1371,1,0.96964,1,"ETSU","Seton Hall"
1195,1371,0,0.27353,0,"FL Gulf Coast","Seton Hall"
1355,1371,0.987,0.61308,1,"S Dakota St","Seton Hall"
1305,1371,1,0.84654,1,"Nevada","Seton Hall"
1278,1371,1,0.49539,1,"Minnesota","Seton Hall"
1435,1371,0.996,0.35424,1,"Vanderbilt","Seton Hall"
1343,1371,0.001,0.10229,0,"Princeton","Seton Hall"
1436,1371,0.997,0.89616,1,"Vermont","Seton Hall"
1433,1371,1,0.69279,1,"VA Commonwealth","Seton Hall"
1423,1371,0.231,0.67145,0,"UNC Wilmington","Seton Hall"
1137,1371,1,0.86116,1,"Bucknell","Seton Hall"
1439,1371,1,0.18042,1,"Virginia Tech","Seton Hall"
1268,1371,0.212,0.94623,0,"Maryland","Seton Hall"
1308,1371,0.992,0.24206,1,"New Mexico St","Seton Hall"
1407,1371,1,0.56827,1,"Troy","Seton Hall"
1297,1371,0.099,0.70706,0,"N Kentucky","Seton Hall"
1240,1371,0.002,0.27801,0,"Jacksonville St","Seton Hall"
1329,1371,1,0.38414,1,"Oklahoma St","Seton Hall"
1274,1371,0,0.96889,0,"Miami FL","Seton Hall"
1411,1371,1,0.19254,1,"TX Southern","Seton Hall"
1233,1371,1,0.41665,1,"Iona","Seton Hall"
1166,1371,0.844,0.78834,1,"Creighton","Seton Hall"
1266,1371,1,0.47202,1,"Marquette","Seton Hall"
1245,1371,1,0.97241,1,"Kent","Seton Hall"
1374,1371,1,0.03375,1,"SMU","Seton Hall"
1173,1371,0.99,0.0799,1,"Dayton","Seton Hall"
1243,1308,0.261,0.09531,1,"Kansas St","New Mexico St"
1291,1308,0.117,0.78095,0,"Mt St Mary's","New Mexico St"
1413,1308,0,0.82876,0,"UC Davis","New Mexico St"
1425,1308,1,0.13832,1,"USC","New Mexico St"
1112,1308,1,0.47615,1,"Arizona","New Mexico St"
1139,1308,0.18,0.48132,0,"Butler","New Mexico St"
1196,1308,1,0.84055,1,"Florida","New Mexico St"
1199,1308,1,0.45235,1,"Florida St","New Mexico St"
1211,1308,1,0.34178,1,"Gonzaga","New Mexico St"
1235,1308,0.873,0.63874,1,"Iowa St","New Mexico St"
1292,1308,0.362,0.27014,1,"MTSU","New Mexico St"
1321,1308,0.454,0.79602,0,"Northwestern","New Mexico St"
1323,1308,0.873,0.05996,1,"Notre Dame","New Mexico St"
1345,1308,0.819,0.51409,1,"Purdue","New Mexico St"
1388,1308,0.894,0.63974,1,"St Mary's CA","New Mexico St"
1437,1308,1,0.70204,1,"Villanova","New Mexico St"
1438,1308,0.646,0.13494,1,"Virginia","New Mexico St"
1452,1308,1,0.99588,1,"West Virginia","New Mexico St"
1458,1308,0.815,0.87956,0,"Wisconsin","New Mexico St"
1462,1308,1,0.47526,1,"Xavier","New Mexico St"
1116,1308,1,0.06901,1,"Arkansas","New Mexico St"
1124,1308,0.051,0.70994,0,"Baylor","New Mexico St"
1153,1308,0.815,0.17344,1,"Cincinnati","New Mexico St"
1181,1308,1,0.61872,1,"Duke","New Mexico St"
1242,1308,0.327,0.68192,0,"Kansas","New Mexico St"
1246,1308,1,0.82777,1,"Kentucky","New Mexico St"
1257,1308,0.35,0.14513,1,"Louisville","New Mexico St"
1276,1308,0.713,0.39229,1,"Michigan","New Mexico St"
1277,1308,0.403,0.0817,1,"Michigan St","New Mexico St"
1314,1308,0.93,0.86596,1,"North Carolina","New Mexico St"
1332,1308,0.873,0.95902,0,"Oregon","New Mexico St"
1348,1308,0.31,0.21589,1,"Rhode Island","New Mexico St"
1376,1308,0,0.96582,0,"South Carolina","New Mexico St"
1417,1308,0.873,0.47789,1,"UCLA","New Mexico St"
1455,1308,1,0.94174,1,"Wichita St","New Mexico St"
1448,1308,1,0.93205,1,"Wake Forest","New Mexico St"
1309,1308,0,0.52894,0,"New Orleans","New Mexico St"
1300,1308,0,0.81345,0,"NC Central","New Mexico St"
1344,1308,0,0.01008,0,"Providence","New Mexico St"
1315,1308,0,0.16042,0,"North Dakota","New Mexico St"
1457,1308,0.613,0.6141,0,"Winthrop","New Mexico St"
1190,1308,1,0.5886,1,"ETSU","New Mexico St"
1195,1308,0.038,0.24857,0,"FL Gulf Coast","New Mexico St"
1355,1308,1,0.1485,1,"S Dakota St","New Mexico St"
1305,1308,1,0.83055,1,"Nevada","New Mexico St"
1278,1308,1,0.38365,1,"Minnesota","New Mexico St"
1435,1308,0.339,0.59001,0,"Vanderbilt","New Mexico St"
1343,1308,0.001,0.63152,0,"Princeton","New Mexico St"
1436,1308,0.249,0.62973,0,"Vermont","New Mexico St"
1433,1308,0.461,0.13872,1,"VA Commonwealth","New Mexico St"
1423,1308,0.165,0.97322,0,"UNC Wilmington","New Mexico St"
1137,1308,0.403,0.67397,0,"Bucknell","New Mexico St"
1439,1308,1,0.29268,1,"Virginia Tech","New Mexico St"
1268,1308,0.001,0.95417,0,"Maryland","New Mexico St"
1371,1308,0.129,0.37464,0,"Seton Hall","New Mexico St"
1407,1308,1,0.06224,1,"Troy","New Mexico St"
1297,1308,0.21,0.70895,0,"N Kentucky","New Mexico St"
1240,1308,0,0.33122,0,"Jacksonville St","New Mexico St"
1329,1308,1,0.66652,1,"Oklahoma St","New Mexico St"
1274,1308,0.001,0.76981,0,"Miami FL","New Mexico St"
1411,1308,1,0.20028,1,"TX Southern","New Mexico St"
1233,1308,0.507,0.61069,0,"Iona","New Mexico St"
1166,1308,0.867,0.00431,1,"Creighton","New Mexico St"
1266,1308,0.282,0.09219,1,"Marquette","New Mexico St"
1245,1308,0.936,0.72294,1,"Kent","New Mexico St"
1374,1308,0.829,0.58008,1,"SMU","New Mexico St"
1173,1308,0.002,0.7816,0,"Dayton","New Mexico St"
1243,1407,0,0.40158,0,"Kansas St","Troy"
1291,1407,0,0.17367,0,"Mt St Mary's","Troy"
1413,1407,0,0.86399,0,"UC Davis","Troy"
1425,1407,0.182,0.09672,1,"USC","Troy"
1112,1407,0.999,0.24316,1,"Arizona","Troy"
1139,1407,0,0.20253,0,"Butler","Troy"
1196,1407,0,0.85343,0,"Florida","Troy"
1199,1407,0.101,0.08732,1,"Florida St","Troy"
1211,1407,0.498,0.44831,1,"Gonzaga","Troy"
1235,1407,0.826,0.76645,1,"Iowa St","Troy"
1292,1407,0.087,0.37442,0,"MTSU","Troy"
1321,1407,0,0.29848,0,"Northwestern","Troy"
1323,1407,0.738,0.48172,1,"Notre Dame","Troy"
1345,1407,0.922,0.49478,1,"Purdue","Troy"
1388,1407,0,0.37142,0,"St Mary's CA","Troy"
1437,1407,0.915,0.54368,1,"Villanova","Troy"
1438,1407,0,0.62871,0,"Virginia","Troy"
1452,1407,0.657,0.89306,0,"West Virginia","Troy"
1458,1407,0.207,0.7402,0,"Wisconsin","Troy"
1462,1407,0.151,0.21546,0,"Xavier","Troy"
1116,1407,0.999,0.14164,1,"Arkansas","Troy"
1124,1407,0,0.37419,0,"Baylor","Troy"
1153,1407,0.159,0.59172,0,"Cincinnati","Troy"
1181,1407,1,0.12408,1,"Duke","Troy"
1242,1407,0.616,0.54682,1,"Kansas","Troy"
1246,1407,1,0.4826,1,"Kentucky","Troy"
1257,1407,0.045,0.77916,0,"Louisville","Troy"
1276,1407,0.859,0.95663,0,"Michigan","Troy"
1277,1407,0,0.19834,0,"Michigan St","Troy"
1314,1407,0.53,0.84973,0,"North Carolina","Troy"
1332,1407,0.785,0.13114,1,"Oregon","Troy"
1348,1407,0,0.51227,0,"Rhode Island","Troy"
1376,1407,0,0.9879,0,"South Carolina","Troy"
1417,1407,0.873,0.63774,1,"UCLA","Troy"
1455,1407,1,0.58625,1,"Wichita St","Troy"
1448,1407,0.998,0.3569,1,"Wake Forest","Troy"
1309,1407,0,0.15043,0,"New Orleans","Troy"
1300,1407,0,0.78199,0,"NC Central","Troy"
1344,1407,0,0.27988,0,"Providence","Troy"
1315,1407,0,0.2208,0,"North Dakota","Troy"
1457,1407,0.001,0.24305,0,"Winthrop","Troy"
1190,1407,0.041,0.52119,0,"ETSU","Troy"
1195,1407,0,0.43402,0,"FL Gulf Coast","Troy"
1355,1407,0.001,0.80179,0,"S Dakota St","Troy"
1305,1407,1,0.44984,1,"Nevada","Troy"
1278,1407,0,0.38603,0,"Minnesota","Troy"
1435,1407,0.007,0.4748,0,"Vanderbilt","Troy"
1343,1407,0,0.98908,0,"Princeton","Troy"
1436,1407,0.186,0.71539,0,"Vermont","Troy"
1433,1407,0.202,0.96608,0,"VA Commonwealth","Troy"
1423,1407,0.149,0.88487,0,"UNC Wilmington","Troy"
1137,1407,0.521,0.429,1,"Bucknell","Troy"
1439,1407,0,0.6363,0,"Virginia Tech","Troy"
1268,1407,0,0.29372,0,"Maryland","Troy"
1371,1407,0,0.85052,0,"Seton Hall","Troy"
1308,1407,0,0.01137,0,"New Mexico St","Troy"
1297,1407,0,0.56169,0,"N Kentucky","Troy"
1240,1407,0,0.03398,0,"Jacksonville St","Troy"
1329,1407,1,0.44692,1,"Oklahoma St","Troy"
1274,1407,0,0.87691,0,"Miami FL","Troy"
1411,1407,0.7,0.07616,1,"TX Southern","Troy"
1233,1407,0.49,0.55856,0,"Iona","Troy"
1166,1407,0.884,0.12231,1,"Creighton","Troy"
1266,1407,0.85,0.22246,1,"Marquette","Troy"
1245,1407,0.051,0.97737,0,"Kent","Troy"
1374,1407,0.615,0.64822,0,"SMU","Troy"
1173,1407,0,0.94222,0,"Dayton","Troy"
1243,1297,0.607,0.12132,1,"Kansas St","N Kentucky"
1291,1297,0,0.71446,0,"Mt St Mary's","N Kentucky"
1413,1297,0.015,0.95248,0,"UC Davis","N Kentucky"
1425,1297,1,0.2396,1,"USC","N Kentucky"
1112,1297,1,0.20259,1,"Arizona","N Kentucky"
1139,1297,0.29,0.58859,0,"Butler","N Kentucky"
1196,1297,0.997,0.58626,1,"Florida","N Kentucky"
1199,1297,1,0.6245,1,"Florida St","N Kentucky"
1211,1297,1,0.71581,1,"Gonzaga","N Kentucky"
1235,1297,0.873,0.16457,1,"Iowa St","N Kentucky"
1292,1297,0.084,0.58202,0,"MTSU","N Kentucky"
1321,1297,0.965,0.27929,1,"Northwestern","N Kentucky"
1323,1297,1,0.26675,1,"Notre Dame","N Kentucky"
1345,1297,1,0.5555,1,"Purdue","N Kentucky"
1388,1297,0.76,0.12546,1,"St Mary's CA","N Kentucky"
1437,1297,1,0.48943,1,"Villanova","N Kentucky"
1438,1297,0,0.49026,0,"Virginia","N Kentucky"
1452,1297,0.999,0.26809,1,"West Virginia","N Kentucky"
1458,1297,0.482,0.77726,0,"Wisconsin","N Kentucky"
1462,1297,1,0.97867,1,"Xavier","N Kentucky"
1116,1297,1,0.80851,1,"Arkansas","N Kentucky"
1124,1297,0,0.19534,0,"Baylor","N Kentucky"
1153,1297,0.857,0.07945,1,"Cincinnati","N Kentucky"
1181,1297,1,0.62304,1,"Duke","N Kentucky"
1242,1297,1,0.92987,1,"Kansas","N Kentucky"
1246,1297,1,0.80614,1,"Kentucky","N Kentucky"
1257,1297,0.998,0.44251,1,"Louisville","N Kentucky"
1276,1297,1,0.87229,1,"Michigan","N Kentucky"
1277,1297,0.181,0.80197,0,"Michigan St","N Kentucky"
1314,1297,1,0.2124,1,"North Carolina","N Kentucky"
1332,1297,1,0.42933,1,"Oregon","N Kentucky"
1348,1297,1,0.57722,1,"Rhode Island","N Kentucky"
1376,1297,0.507,0.70333,0,"South Carolina","N Kentucky"
1417,1297,0.873,0.26091,1,"UCLA","N Kentucky"
1455,1297,1,0.29189,1,"Wichita St","N Kentucky"
1448,1297,1,0.28777,1,"Wake Forest","N Kentucky"
1309,1297,0,0.6091,0,"New Orleans","N Kentucky"
1300,1297,0,0.33358,0,"NC Central","N Kentucky"
1344,1297,0,0.38178,0,"Providence","N Kentucky"
1315,1297,0,0.45408,0,"North Dakota","N Kentucky"
1457,1297,0.968,0.76104,1,"Winthrop","N Kentucky"
1190,1297,0.999,0.538,1,"ETSU","N Kentucky"
1195,1297,0.052,0.18487,0,"FL Gulf Coast","N Kentucky"
1355,1297,0.976,0.2284,1,"S Dakota St","N Kentucky"
1305,1297,1,0.75212,1,"Nevada","N Kentucky"
1278,1297,1,0.21643,1,"Minnesota","N Kentucky"
1435,1297,0.974,0.61406,1,"Vanderbilt","N Kentucky"
1343,1297,0,0.70528,0,"Princeton","N Kentucky"
1436,1297,0.22,0.43198,0,"Vermont","N Kentucky"
1433,1297,1,0.51453,1,"VA Commonwealth","N Kentucky"
1423,1297,0.165,0.37782,0,"UNC Wilmington","N Kentucky"
1137,1297,1,0.82599,1,"Bucknell","N Kentucky"
1439,1297,1,0.85976,1,"Virginia Tech","N Kentucky"
1268,1297,0,0.24268,0,"Maryland","N Kentucky"
1371,1297,0.989,0.59718,1,"Seton Hall","N Kentucky"
1308,1297,0.69,0.25998,1,"New Mexico St","N Kentucky"
1407,1297,1,0.03751,1,"Troy","N Kentucky"
1240,1297,0,0.15728,0,"Jacksonville St","N Kentucky"
1329,1297,1,0.22998,1,"Oklahoma St","N Kentucky"
1274,1297,0,0.59224,0,"Miami FL","N Kentucky"
1411,1297,0.996,0.79843,1,"TX Southern","N Kentucky"
1233,1297,1,0.86662,1,"Iona","N Kentucky"
1166,1297,0.814,0.34636,1,"Creighton","N Kentucky"
1266,1297,1,0.96073,1,"Marquette","N Kentucky"
1245,1297,0.999,0.50407,1,"Kent","N Kentucky"
1374,1297,1,0.09266,1,"SMU","N Kentucky"
1173,1297,0.765,0.21686,1,"Dayton","N Kentucky"
1243,1240,1,0.31938,1,"Kansas St","Jacksonville St"
1291,1240,1,0.78386,1,"Mt St Mary's","Jacksonville St"
1413,1240,0.577,0.23706,1,"UC Davis","Jacksonville St"
1425,1240,1,0.55751,1,"USC","Jacksonville St"
1112,1240,1,0.56098,1,"Arizona","Jacksonville St"
1139,1240,1,0.16339,1,"Butler","Jacksonville St"
1196,1240,1,0.79373,1,"Florida","Jacksonville St"
1199,1240,1,0.05183,1,"Florida St","Jacksonville St"
1211,1240,1,0.59526,1,"Gonzaga","Jacksonville St"
1235,1240,1,0.15877,1,"Iowa St","Jacksonville St"
1292,1240,0.326,0.0188,1,"MTSU","Jacksonville St"
1321,1240,1,0.43002,1,"Northwestern","Jacksonville St"
1323,1240,1,0.99153,1,"Notre Dame","Jacksonville St"
1345,1240,1,0.90729,1,"Purdue","Jacksonville St"
1388,1240,0.91,0.49083,1,"St Mary's CA","Jacksonville St"
1437,1240,1,0.47422,1,"Villanova","Jacksonville St"
1438,1240,0.258,0.70839,0,"Virginia","Jacksonville St"
1452,1240,1,0.06734,1,"West Virginia","Jacksonville St"
1458,1240,1,0.61725,1,"Wisconsin","Jacksonville St"
1462,1240,1,0.50233,1,"Xavier","Jacksonville St"
1116,1240,1,0.18354,1,"Arkansas","Jacksonville St"
1124,1240,0.986,0.12457,1,"Baylor","Jacksonville St"
1153,1240,1,0.94419,1,"Cincinnati","Jacksonville St"
1181,1240,1,0.72144,1,"Duke","Jacksonville St"
1242,1240,1,0.16081,1,"Kansas","Jacksonville St"
1246,1240,1,0.2068,1,"Kentucky","Jacksonville St"
1257,1240,1,0.61004,1,"Louisville","Jacksonville St"
1276,1240,1,0.8981,1,"Michigan","Jacksonville St"
1277,1240,1,0.92538,1,"Michigan St","Jacksonville St"
1314,1240,1,0.47849,1,"North Carolina","Jacksonville St"
1332,1240,1,0.42967,1,"Oregon","Jacksonville St"
1348,1240,1,0.94663,1,"Rhode Island","Jacksonville St"
1376,1240,0.555,0.07277,1,"South Carolina","Jacksonville St"
1417,1240,1,0.97535,1,"UCLA","Jacksonville St"
1455,1240,1,0.20846,1,"Wichita St","Jacksonville St"
1448,1240,1,0.08229,1,"Wake Forest","Jacksonville St"
1309,1240,0.728,0.98442,0,"New Orleans","Jacksonville St"
1300,1240,0,0.11541,0,"NC Central","Jacksonville St"
1344,1240,1,0.39575,1,"Providence","Jacksonville St"
1315,1240,0.994,0.87682,1,"North Dakota","Jacksonville St"
1457,1240,1,0.61848,1,"Winthrop","Jacksonville St"
1190,1240,1,0.32524,1,"ETSU","Jacksonville St"
1195,1240,0.972,0.80979,1,"FL Gulf Coast","Jacksonville St"
1355,1240,1,0.73576,1,"S Dakota St","Jacksonville St"
1305,1240,1,0.00273,1,"Nevada","Jacksonville St"
1278,1240,1,0.29044,1,"Minnesota","Jacksonville St"
1435,1240,1,0.80226,1,"Vanderbilt","Jacksonville St"
1343,1240,0.001,0.40806,0,"Princeton","Jacksonville St"
1436,1240,1,0.5682,1,"Vermont","Jacksonville St"
1433,1240,1,0.91938,1,"VA Commonwealth","Jacksonville St"
1423,1240,1,0.41388,1,"UNC Wilmington","Jacksonville St"
1137,1240,1,0.79216,1,"Bucknell","Jacksonville St"
1439,1240,1,0.91504,1,"Virginia Tech","Jacksonville St"
1268,1240,1,0.15799,1,"Maryland","Jacksonville St"
1371,1240,0.998,0.48925,1,"Seton Hall","Jacksonville St"
1308,1240,1,0.41146,1,"New Mexico St","Jacksonville St"
1407,1240,1,0.94953,1,"Troy","Jacksonville St"
1297,1240,1,0.13604,1,"N Kentucky","Jacksonville St"
1329,1240,1,0.05254,1,"Oklahoma St","Jacksonville St"
1274,1240,0.998,0.70411,1,"Miami FL","Jacksonville St"
1411,1240,0.999,0.15836,1,"TX Southern","Jacksonville St"
1233,1240,1,0.7564,1,"Iona","Jacksonville St"
1166,1240,0.859,0.90697,0,"Creighton","Jacksonville St"
1266,1240,1,0.7351,1,"Marquette","Jacksonville St"
1245,1240,1,0.78632,1,"Kent","Jacksonville St"
1374,1240,1,0.04566,1,"SMU","Jacksonville St"
1173,1240,0.995,0.26726,1,"Dayton","Jacksonville St"
1243,1329,0,0.55485,0,"Kansas St","Oklahoma St"
1291,1329,0,0.09265,0,"Mt St Mary's","Oklahoma St"
1413,1329,0,0.59262,0,"UC Davis","Oklahoma St"
1425,1329,0,0.58598,0,"USC","Oklahoma St"
1112,1329,0.385,0.29224,1,"Arizona","Oklahoma St"
1139,1329,0,0.27162,0,"Butler","Oklahoma St"
1196,1329,0,0.08525,0,"Florida","Oklahoma St"
1199,1329,0.485,0.06297,1,"Florida St","Oklahoma St"
1211,1329,0.499,0.72232,0,"Gonzaga","Oklahoma St"
1235,1329,0.873,0.75621,1,"Iowa St","Oklahoma St"
1292,1329,0.509,0.34377,1,"MTSU","Oklahoma St"
1321,1329,0,0.87208,0,"Northwestern","Oklahoma St"
1323,1329,0.873,0.19268,1,"Notre Dame","Oklahoma St"
1345,1329,0.099,0.52108,0,"Purdue","Oklahoma St"
1388,1329,0,0.54172,0,"St Mary's CA","Oklahoma St"
1437,1329,0.948,0.92411,1,"Villanova","Oklahoma St"
1438,1329,0,0.13202,0,"Virginia","Oklahoma St"
1452,1329,0.867,0.66111,1,"West Virginia","Oklahoma St"
1458,1329,0,0.09296,0,"Wisconsin","Oklahoma St"
1462,1329,0,0.74748,0,"Xavier","Oklahoma St"
1116,1329,1,0.36951,1,"Arkansas","Oklahoma St"
1124,1329,0,0.3786,0,"Baylor","Oklahoma St"
1153,1329,0.503,0.17093,1,"Cincinnati","Oklahoma St"
1181,1329,1,0.86787,1,"Duke","Oklahoma St"
1242,1329,0.813,0.22707,1,"Kansas","Oklahoma St"
1246,1329,1,0.35823,1,"Kentucky","Oklahoma St"
1257,1329,0,0.25987,0,"Louisville","Oklahoma St"
1276,1329,0.923,0.07938,1,"Michigan","Oklahoma St"
1277,1329,0,0.39198,0,"Michigan St","Oklahoma St"
1314,1329,0.482,0.63053,0,"North Carolina","Oklahoma St"
1332,1329,0.786,0.3657,1,"Oregon","Oklahoma St"
1348,1329,0,0.70618,0,"Rhode Island","Oklahoma St"
1376,1329,0,0.4296,0,"South Carolina","Oklahoma St"
1417,1329,0.844,0.61973,1,"UCLA","Oklahoma St"
1455,1329,1,0.4431,1,"Wichita St","Oklahoma St"
1448,1329,0.999,0.54299,1,"Wake Forest","Oklahoma St"
1309,1329,0,0.31958,0,"New Orleans","Oklahoma St"
1300,1329,0,0.03045,0,"NC Central","Oklahoma St"
1344,1329,0,0.87377,0,"Providence","Oklahoma St"
1315,1329,0,0.17433,0,"North Dakota","Oklahoma St"
1457,1329,0.002,0.18704,0,"Winthrop","Oklahoma St"
1190,1329,0,0.97496,0,"ETSU","Oklahoma St"
1195,1329,0,0.05994,0,"FL Gulf Coast","Oklahoma St"
1355,1329,0.004,0.67461,0,"S Dakota St","Oklahoma St"
1305,1329,1,0.797,1,"Nevada","Oklahoma St"
1278,1329,0,0.13148,0,"Minnesota","Oklahoma St"
1435,1329,0.002,0.04423,0,"Vanderbilt","Oklahoma St"
1343,1329,0,0.26829,0,"Princeton","Oklahoma St"
1436,1329,0,0.23628,0,"Vermont","Oklahoma St"
1433,1329,0.229,0.10178,1,"VA Commonwealth","Oklahoma St"
1423,1329,0.844,0.46172,1,"UNC Wilmington","Oklahoma St"
1137,1329,0.564,0.27446,1,"Bucknell","Oklahoma St"
1439,1329,0,0.56195,0,"Virginia Tech","Oklahoma St"
1268,1329,0,0.25678,0,"Maryland","Oklahoma St"
1371,1329,0,0.76815,0,"Seton Hall","Oklahoma St"
1308,1329,0,0.51128,0,"New Mexico St","Oklahoma St"
1407,1329,0,0.65052,0,"Troy","Oklahoma St"
1297,1329,0,0.50524,0,"N Kentucky","Oklahoma St"
1240,1329,0,0.22863,0,"Jacksonville St","Oklahoma St"
1274,1329,0,0.01673,0,"Miami FL","Oklahoma St"
1411,1329,0.935,0.23533,1,"TX Southern","Oklahoma St"
1233,1329,0.881,0.48381,1,"Iona","Oklahoma St"
1166,1329,0.852,0.74062,1,"Creighton","Oklahoma St"
1266,1329,0.13,0.93198,0,"Marquette","Oklahoma St"
1245,1329,0.15,0.30946,0,"Kent","Oklahoma St"
1374,1329,0,0.05892,0,"SMU","Oklahoma St"
1173,1329,0,0.8097,0,"Dayton","Oklahoma St"
1243,1274,1,0.91489,1,"Kansas St","Miami FL"
1291,1274,0.999,0.85451,1,"Mt St Mary's","Miami FL"
1413,1274,0.683,0.08129,1,"UC Davis","Miami FL"
1425,1274,1,0.01496,1,"USC","Miami FL"
1112,1274,1,0.301,1,"Arizona","Miami FL"
1139,1274,1,0.97121,1,"Butler","Miami FL"
1196,1274,1,0.7922,1,"Florida","Miami FL"
1199,1274,1,0.70027,1,"Florida St","Miami FL"
1211,1274,1,0.97801,1,"Gonzaga","Miami FL"
1235,1274,0.49,0.37051,1,"Iowa St","Miami FL"
1292,1274,0.618,0.63266,0,"MTSU","Miami FL"
1321,1274,1,0.21243,1,"Northwestern","Miami FL"
1323,1274,1,0.66327,1,"Notre Dame","Miami FL"
1345,1274,1,0.42287,1,"Purdue","Miami FL"
1388,1274,0.91,0.93337,0,"St Mary's CA","Miami FL"
1437,1274,1,0.42536,1,"Villanova","Miami FL"
1438,1274,0.094,0.83506,0,"Virginia","Miami FL"
1452,1274,1,0.90498,1,"West Virginia","Miami FL"
1458,1274,0.749,0.1412,1,"Wisconsin","Miami FL"
1462,1274,1,0.33526,1,"Xavier","Miami FL"
1116,1274,1,0.7702,1,"Arkansas","Miami FL"
1124,1274,0.348,0.96545,0,"Baylor","Miami FL"
1153,1274,1,0.40212,1,"Cincinnati","Miami FL"
1181,1274,1,0.53972,1,"Duke","Miami FL"
1242,1274,1,0.69603,1,"Kansas","Miami FL"
1246,1274,1,0.90608,1,"Kentucky","Miami FL"
1257,1274,1,0.14222,1,"Louisville","Miami FL"
1276,1274,1,0.25716,1,"Michigan","Miami FL"
1277,1274,0.938,0.59345,1,"Michigan St","Miami FL"
1314,1274,1,0.5744,1,"North Carolina","Miami FL"
1332,1274,1,0.77892,1,"Oregon","Miami FL"
1348,1274,1,0.12662,1,"Rhode Island","Miami FL"
