"","GameID","Season","variable","value"
"6068",506,2016,"Ast",4
"6069",506,2016,"TO",4
"6070",506,2016,"Stl",0
"6071",506,2016,"Blk",3
"6072",506,2016,"PF",-1
"6073",507,2016,"FGM",4
"6074",507,2016,"FGA",-2
"6075",507,2016,"FGM3",-5
"6076",507,2016,"FGA3",-5
"6077",507,2016,"FTM",5
"6078",507,2016,"OR",2
"6079",507,2016,"DR",8
"6080",507,2016,"Ast",2
"6081",507,2016,"TO",5
"6082",507,2016,"Stl",-4
"6083",507,2016,"Blk",1
"6084",507,2016,"PF",-4
"6085",508,2016,"FGM",-1
"6086",508,2016,"FGA",-22
"6087",508,2016,"FGM3",-3
"6088",508,2016,"FGA3",-1
"6089",508,2016,"FTM",18
"6090",508,2016,"OR",-13
"6091",508,2016,"DR",7
"6092",508,2016,"Ast",-5
"6093",508,2016,"TO",2
"6094",508,2016,"Stl",3
"6095",508,2016,"Blk",6
"6096",508,2016,"PF",-4
"6097",509,2016,"FGM",0
"6098",509,2016,"FGA",-13
"6099",509,2016,"FGM3",-2
"6100",509,2016,"FGA3",-10
"6101",509,2016,"FTM",3
"6102",509,2016,"OR",-3
"6103",509,2016,"DR",7
"6104",509,2016,"Ast",-4
"6105",509,2016,"TO",7
"6106",509,2016,"Stl",-3
"6107",509,2016,"Blk",-3
"6108",509,2016,"PF",-3
"6109",510,2016,"FGM",-1
"6110",510,2016,"FGA",-6
"6111",510,2016,"FGM3",-3
"6112",510,2016,"FGA3",-5
"6113",510,2016,"FTM",9
"6114",510,2016,"OR",-2
"6115",510,2016,"DR",2
"6116",510,2016,"Ast",-6
"6117",510,2016,"TO",-1
"6118",510,2016,"Stl",-2
"6119",510,2016,"Blk",4
"6120",510,2016,"PF",-5
"6121",511,2016,"FGM",-1
"6122",511,2016,"FGA",-4
"6123",511,2016,"FGM3",2
"6124",511,2016,"FGA3",9
"6125",511,2016,"FTM",5
"6126",511,2016,"OR",-2
"6127",511,2016,"DR",0
"6128",511,2016,"Ast",-1
"6129",511,2016,"TO",-1
"6130",511,2016,"Stl",-3
"6131",511,2016,"Blk",7
"6132",511,2016,"PF",-1
"6133",512,2016,"FGM",8
"6134",512,2016,"FGA",-15
"6135",512,2016,"FGM3",0
"6136",512,2016,"FGA3",-4
"6137",512,2016,"FTM",9
"6138",512,2016,"OR",-10
"6139",512,2016,"DR",12
"6140",512,2016,"Ast",6
"6141",512,2016,"TO",0
"6142",512,2016,"Stl",2
"6143",512,2016,"Blk",9
"6144",512,2016,"PF",-6
"6145",513,2016,"FGM",4
"6146",513,2016,"FGA",2
"6147",513,2016,"FGM3",-5
"6148",513,2016,"FGA3",-3
"6149",513,2016,"FTM",1
"6150",513,2016,"OR",6
"6151",513,2016,"DR",5
"6152",513,2016,"Ast",-8
"6153",513,2016,"TO",1
"6154",513,2016,"Stl",-3
"6155",513,2016,"Blk",-3
"6156",513,2016,"PF",-4
"6157",514,2016,"FGM",5
"6158",514,2016,"FGA",-6
"6159",514,2016,"FGM3",3
"6160",514,2016,"FGA3",-5
"6161",514,2016,"FTM",6
"6162",514,2016,"OR",-4
"6163",514,2016,"DR",7
"6164",514,2016,"Ast",9
"6165",514,2016,"TO",0
"6166",514,2016,"Stl",3
"6167",514,2016,"Blk",1
"6168",514,2016,"PF",-3
"6169",515,2016,"FGM",3
"6170",515,2016,"FGA",5
"6171",515,2016,"FGM3",3
"6172",515,2016,"FGA3",11
"6173",515,2016,"FTM",-6
"6174",515,2016,"OR",2
"6175",515,2016,"DR",0
"6176",515,2016,"Ast",2
"6177",515,2016,"TO",4
"6178",515,2016,"Stl",-5
"6179",515,2016,"Blk",5
"6180",515,2016,"PF",4
"6181",516,2016,"FGM",7
"6182",516,2016,"FGA",7
"6183",516,2016,"FGM3",-2
"6184",516,2016,"FGA3",-16
"6185",516,2016,"FTM",4
"6186",516,2016,"OR",7
"6187",516,2016,"DR",8
"6188",516,2016,"Ast",5
"6189",516,2016,"TO",2
"6190",516,2016,"Stl",-2
"6191",516,2016,"Blk",-6
"6192",516,2016,"PF",-3
"6193",517,2016,"FGM",9
"6194",517,2016,"FGA",-1
"6195",517,2016,"FGM3",5
"6196",517,2016,"FGA3",-3
"6197",517,2016,"FTM",-9
"6198",517,2016,"OR",-6
"6199",517,2016,"DR",5
"6200",517,2016,"Ast",9
"6201",517,2016,"TO",3
"6202",517,2016,"Stl",-2
"6203",517,2016,"Blk",1
"6204",517,2016,"PF",6
"6205",518,2016,"FGM",6
"6206",518,2016,"FGA",6
"6207",518,2016,"FGM3",3
"6208",518,2016,"FGA3",1
"6209",518,2016,"FTM",-1
"6210",518,2016,"OR",7
"6211",518,2016,"DR",3
"6212",518,2016,"Ast",10
"6213",518,2016,"TO",0
"6214",518,2016,"Stl",-1
"6215",518,2016,"Blk",2
"6216",518,2016,"PF",-2
"6217",519,2016,"FGM",7
"6218",519,2016,"FGA",4
"6219",519,2016,"FGM3",0
"6220",519,2016,"FGA3",-2
"6221",519,2016,"FTM",9
"6222",519,2016,"OR",2
"6223",519,2016,"DR",8
"6224",519,2016,"Ast",5
"6225",519,2016,"TO",-4
"6226",519,2016,"Stl",2
"6227",519,2016,"Blk",0
"6228",519,2016,"PF",-3
"6229",520,2016,"FGM",7
"6230",520,2016,"FGA",1
"6231",520,2016,"FGM3",-2
"6232",520,2016,"FGA3",-11
"6233",520,2016,"FTM",3
"6234",520,2016,"OR",0
"6235",520,2016,"DR",5
"6236",520,2016,"Ast",7
"6237",520,2016,"TO",-3
"6238",520,2016,"Stl",5
"6239",520,2016,"Blk",4
"6240",520,2016,"PF",-5
"6241",521,2016,"FGM",-1
"6242",521,2016,"FGA",-2
"6243",521,2016,"FGM3",-2
"6244",521,2016,"FGA3",-7
"6245",521,2016,"FTM",9
"6246",521,2016,"OR",-2
"6247",521,2016,"DR",-2
"6248",521,2016,"Ast",2
"6249",521,2016,"TO",-5
"6250",521,2016,"Stl",2
"6251",521,2016,"Blk",2
"6252",521,2016,"PF",-6
"6253",522,2016,"FGM",-2
"6254",522,2016,"FGA",6
"6255",522,2016,"FGM3",-3
"6256",522,2016,"FGA3",-6
"6257",522,2016,"FTM",10
"6258",522,2016,"OR",3
"6259",522,2016,"DR",-7
"6260",522,2016,"Ast",-9
"6261",522,2016,"TO",-8
"6262",522,2016,"Stl",5
"6263",522,2016,"Blk",2
"6264",522,2016,"PF",-2
"6265",523,2016,"FGM",5
"6266",523,2016,"FGA",5
"6267",523,2016,"FGM3",-3
"6268",523,2016,"FGA3",-7
"6269",523,2016,"FTM",6
"6270",523,2016,"OR",5
"6271",523,2016,"DR",4
"6272",523,2016,"Ast",10
"6273",523,2016,"TO",-4
"6274",523,2016,"Stl",2
"6275",523,2016,"Blk",3
"6276",523,2016,"PF",-6
"6277",524,2016,"FGM",6
"6278",524,2016,"FGA",4
"6279",524,2016,"FGM3",8
"6280",524,2016,"FGA3",3
"6281",524,2016,"FTM",-8
"6282",524,2016,"OR",1
"6283",524,2016,"DR",5
"6284",524,2016,"Ast",6
"6285",524,2016,"TO",3
"6286",524,2016,"Stl",-6
"6287",524,2016,"Blk",0
"6288",524,2016,"PF",5
"6289",525,2016,"FGM",-2
"6290",525,2016,"FGA",2
"6291",525,2016,"FGM3",-2
"6292",525,2016,"FGA3",-4
"6293",525,2016,"FTM",11
"6294",525,2016,"OR",-1
"6295",525,2016,"DR",-3
"6296",525,2016,"Ast",-4
"6297",525,2016,"TO",-7
"6298",525,2016,"Stl",6
"6299",525,2016,"Blk",0
"6300",525,2016,"PF",-3
"6301",526,2016,"FGM",5
"6302",526,2016,"FGA",3
"6303",526,2016,"FGM3",-5
"6304",526,2016,"FGA3",-5
"6305",526,2016,"FTM",9
"6306",526,2016,"OR",8
"6307",526,2016,"DR",9
"6308",526,2016,"Ast",8
"6309",526,2016,"TO",-1
"6310",526,2016,"Stl",1
"6311",526,2016,"Blk",0
"6312",526,2016,"PF",-1
"6313",527,2016,"FGM",-1
"6314",527,2016,"FGA",4
"6315",527,2016,"FGM3",-2
"6316",527,2016,"FGA3",-3
"6317",527,2016,"FTM",10
"6318",527,2016,"OR",4
"6319",527,2016,"DR",-2
"6320",527,2016,"Ast",-11
"6321",527,2016,"TO",-5
"6322",527,2016,"Stl",8
"6323",527,2016,"Blk",-1
"6324",527,2016,"PF",-1
"6325",528,2016,"FGM",8
"6326",528,2016,"FGA",-1
"6327",528,2016,"FGM3",-4
"6328",528,2016,"FGA3",-8
"6329",528,2016,"FTM",5
"6330",528,2016,"OR",0
"6331",528,2016,"DR",12
"6332",528,2016,"Ast",13
"6333",528,2016,"TO",2
"6334",528,2016,"Stl",-2
"6335",528,2016,"Blk",1
"6336",528,2016,"PF",-3
"6337",529,2016,"FGM",16
"6338",529,2016,"FGA",-11
"6339",529,2016,"FGM3",5
"6340",529,2016,"FGA3",-9
"6341",529,2016,"FTM",7
"6342",529,2016,"OR",-12
"6343",529,2016,"DR",15
"6344",529,2016,"Ast",6
"6345",529,2016,"TO",-6
"6346",529,2016,"Stl",6
"6347",529,2016,"Blk",1
"6348",529,2016,"PF",-9
"6349",530,2016,"FGM",1
"6350",530,2016,"FGA",-15
"6351",530,2016,"FGM3",-3
"6352",530,2016,"FGA3",-3
"6353",530,2016,"FTM",4
"6354",530,2016,"OR",-14
"6355",530,2016,"DR",1
"6356",530,2016,"Ast",-10
"6357",530,2016,"TO",-1
"6358",530,2016,"Stl",0
"6359",530,2016,"Blk",2
"6360",530,2016,"PF",-4
"6361",531,2017,"FGM",6
"6362",531,2017,"FGA",-6
"6363",531,2017,"FGM3",-3
"6364",531,2017,"FGA3",-11
"6365",531,2017,"FTM",-2
"6366",531,2017,"OR",0
"6367",531,2017,"DR",8
"6368",531,2017,"Ast",4
"6369",531,2017,"TO",4
"6370",531,2017,"Stl",-2
"6371",531,2017,"Blk",2
"6372",531,2017,"PF",1
"6373",532,2017,"FGM",-4
"6374",532,2017,"FGA",-7
"6375",532,2017,"FGM3",9
"6376",532,2017,"FGA3",10
"6377",532,2017,"FTM",0
"6378",532,2017,"OR",-4
"6379",532,2017,"DR",1
"6380",532,2017,"Ast",2
"6381",532,2017,"TO",2
"6382",532,2017,"Stl",-4
"6383",532,2017,"Blk",-1
"6384",532,2017,"PF",-5
"6385",533,2017,"FGM",-2
"6386",533,2017,"FGA",-19
"6387",533,2017,"FGM3",0
"6388",533,2017,"FGA3",-10
"6389",533,2017,"FTM",8
"6390",533,2017,"OR",-3
"6391",533,2017,"DR",13
"6392",533,2017,"Ast",0
"6393",533,2017,"TO",9
"6394",533,2017,"Stl",-6
"6395",533,2017,"Blk",1
"6396",533,2017,"PF",-2
"6397",534,2017,"FGM",-1
"6398",534,2017,"FGA",6
"6399",534,2017,"FGM3",-2
"6400",534,2017,"FGA3",-1
"6401",534,2017,"FTM",8
"6402",534,2017,"OR",9
"6403",534,2017,"DR",0
"6404",534,2017,"Ast",-5
"6405",534,2017,"TO",-2
"6406",534,2017,"Stl",1
"6407",534,2017,"Blk",2
"6408",534,2017,"PF",-8
"6409",535,2017,"FGM",4
"6410",535,2017,"FGA",-7
"6411",535,2017,"FGM3",-6
"6412",535,2017,"FGA3",-11
"6413",535,2017,"FTM",16
"6414",535,2017,"OR",-2
"6415",535,2017,"DR",11
"6416",535,2017,"Ast",-4
"6417",535,2017,"TO",1
"6418",535,2017,"Stl",-3
"6419",535,2017,"Blk",1
"6420",535,2017,"PF",-5
"6421",536,2017,"FGM",-1
"6422",536,2017,"FGA",-13
"6423",536,2017,"FGM3",-1
"6424",536,2017,"FGA3",-6
"6425",536,2017,"FTM",15
"6426",536,2017,"OR",2
"6427",536,2017,"DR",13
"6428",536,2017,"Ast",3
"6429",536,2017,"TO",3
"6430",536,2017,"Stl",-2
"6431",536,2017,"Blk",5
"6432",536,2017,"PF",-7
"6433",537,2017,"FGM",1
"6434",537,2017,"FGA",-8
"6435",537,2017,"FGM3",-2
"6436",537,2017,"FGA3",-2
"6437",537,2017,"FTM",15
"6438",537,2017,"OR",-1
"6439",537,2017,"DR",7
"6440",537,2017,"Ast",4
"6441",537,2017,"TO",-2
"6442",537,2017,"Stl",3
"6443",537,2017,"Blk",4
"6444",537,2017,"PF",-7
"6445",538,2017,"FGM",1
"6446",538,2017,"FGA",-16
"6447",538,2017,"FGM3",-6
"6448",538,2017,"FGA3",-15
"6449",538,2017,"FTM",10
"6450",538,2017,"OR",2
"6451",538,2017,"DR",18
"6452",538,2017,"Ast",-2
"6453",538,2017,"TO",5
"6454",538,2017,"Stl",3
"6455",538,2017,"Blk",8
"6456",538,2017,"PF",-4
"6457",539,2017,"FGM",7
"6458",539,2017,"FGA",5
"6459",539,2017,"FGM3",3
"6460",539,2017,"FGA3",10
"6461",539,2017,"FTM",3
"6462",539,2017,"OR",5
"6463",539,2017,"DR",7
"6464",539,2017,"Ast",0
"6465",539,2017,"TO",-4
"6466",539,2017,"Stl",2
"6467",539,2017,"Blk",3
"6468",539,2017,"PF",-4
"6469",540,2017,"FGM",4
"6470",540,2017,"FGA",-11
"6471",540,2017,"FGM3",0
"6472",540,2017,"FGA3",-7
"6473",540,2017,"FTM",3
"6474",540,2017,"OR",-3
"6475",540,2017,"DR",13
"6476",540,2017,"Ast",4
"6477",540,2017,"TO",6
"6478",540,2017,"Stl",-4
"6479",540,2017,"Blk",-1
"6480",540,2017,"PF",1
"6481",541,2017,"FGM",4
"6482",541,2017,"FGA",6
"6483",541,2017,"FGM3",1
"6484",541,2017,"FGA3",-8
"6485",541,2017,"FTM",0
"6486",541,2017,"OR",7
"6487",541,2017,"DR",6
"6488",541,2017,"Ast",4
"6489",541,2017,"TO",0
"6490",541,2017,"Stl",-1
"6491",541,2017,"Blk",0
"6492",541,2017,"PF",-2
"6493",542,2017,"FGM",5
"6494",542,2017,"FGA",-2
"6495",542,2017,"FGM3",-3
"6496",542,2017,"FGA3",-12
"6497",542,2017,"FTM",-5
"6498",542,2017,"OR",1
"6499",542,2017,"DR",6
"6500",542,2017,"Ast",1
"6501",542,2017,"TO",2
"6502",542,2017,"Stl",0
"6503",542,2017,"Blk",-6
"6504",542,2017,"PF",2
"6505",543,2017,"FGM",-1
"6506",543,2017,"FGA",-5
"6507",543,2017,"FGM3",-4
"6508",543,2017,"FGA3",-20
"6509",543,2017,"FTM",8
"6510",543,2017,"OR",2
"6511",543,2017,"DR",1
"6512",543,2017,"Ast",-3
"6513",543,2017,"TO",-3
"6514",543,2017,"Stl",2
"6515",543,2017,"Blk",-1
"6516",543,2017,"PF",-5
"6517",544,2017,"FGM",4
"6518",544,2017,"FGA",-1
"6519",544,2017,"FGM3",-1
"6520",544,2017,"FGA3",-7
"6521",544,2017,"FTM",3
"6522",544,2017,"OR",3
"6523",544,2017,"DR",7
"6524",544,2017,"Ast",-5
"6525",544,2017,"TO",1
"6526",544,2017,"Stl",-4
"6527",544,2017,"Blk",5
"6528",544,2017,"PF",-2
"6529",545,2017,"FGM",-4
"6530",545,2017,"FGA",-20
"6531",545,2017,"FGM3",4
"6532",545,2017,"FGA3",4
"6533",545,2017,"FTM",12
"6534",545,2017,"OR",-4
"6535",545,2017,"DR",12
"6536",545,2017,"Ast",7
"6537",545,2017,"TO",6
"6538",545,2017,"Stl",-2
"6539",545,2017,"Blk",0
"6540",545,2017,"PF",-12
"6541",546,2017,"FGM",10
"6542",546,2017,"FGA",3
"6543",546,2017,"FGM3",1
"6544",546,2017,"FGA3",-4
"6545",546,2017,"FTM",-1
"6546",546,2017,"OR",4
"6547",546,2017,"DR",12
"6548",546,2017,"Ast",4
"6549",546,2017,"TO",4
"6550",546,2017,"Stl",0
"6551",546,2017,"Blk",-2
"6552",546,2017,"PF",2
"6553",547,2017,"FGM",1
"6554",547,2017,"FGA",-9
"6555",547,2017,"FGM3",-3
"6556",547,2017,"FGA3",-9
"6557",547,2017,"FTM",6
"6558",547,2017,"OR",-8
"6559",547,2017,"DR",1
"6560",547,2017,"Ast",-6
"6561",547,2017,"TO",-1
"6562",547,2017,"Stl",1
"6563",547,2017,"Blk",3
"6564",547,2017,"PF",-1
"6565",548,2017,"FGM",3
"6566",548,2017,"FGA",7
"6567",548,2017,"FGM3",-4
"6568",548,2017,"FGA3",-9
"6569",548,2017,"FTM",4
"6570",548,2017,"OR",8
"6571",548,2017,"DR",2
"6572",548,2017,"Ast",2
"6573",548,2017,"TO",-2
"6574",548,2017,"Stl",-1
"6575",548,2017,"Blk",1
"6576",548,2017,"PF",-6
"6577",549,2017,"FGM",3
"6578",549,2017,"FGA",11
"6579",549,2017,"FGM3",6
"6580",549,2017,"FGA3",14
"6581",549,2017,"FTM",-2
"6582",549,2017,"OR",11
"6583",549,2017,"DR",1
"6584",549,2017,"Ast",5
"6585",549,2017,"TO",-2
"6586",549,2017,"Stl",1
"6587",549,2017,"Blk",1
"6588",549,2017,"PF",4
"6589",550,2017,"FGM",3
"6590",550,2017,"FGA",-4
"6591",550,2017,"FGM3",2
"6592",550,2017,"FGA3",-4
"6593",550,2017,"FTM",3
"6594",550,2017,"OR",2
"6595",550,2017,"DR",8
"6596",550,2017,"Ast",2
"6597",550,2017,"TO",4
"6598",550,2017,"Stl",1
"6599",550,2017,"Blk",-1
"6600",550,2017,"PF",-2
"6601",551,2017,"FGM",2
"6602",551,2017,"FGA",-8
"6603",551,2017,"FGM3",-3
"6604",551,2017,"FGA3",-10
"6605",551,2017,"FTM",5
"6606",551,2017,"OR",-13
"6607",551,2017,"DR",-1
"6608",551,2017,"Ast",3
"6609",551,2017,"TO",-5
"6610",551,2017,"Stl",6
"6611",551,2017,"Blk",3
"6612",551,2017,"PF",2
"6613",552,2017,"FGM",7
"6614",552,2017,"FGA",-3
"6615",552,2017,"FGM3",-4
"6616",552,2017,"FGA3",-14
"6617",552,2017,"FTM",8
"6618",552,2017,"OR",1
"6619",552,2017,"DR",11
"6620",552,2017,"Ast",0
"6621",552,2017,"TO",1
"6622",552,2017,"Stl",-2
"6623",552,2017,"Blk",5
"6624",552,2017,"PF",-3
"6625",553,2017,"FGM",6
"6626",553,2017,"FGA",-11
"6627",553,2017,"FGM3",-2
"6628",553,2017,"FGA3",-7
"6629",553,2017,"FTM",4
"6630",553,2017,"OR",-2
"6631",553,2017,"DR",10
"6632",553,2017,"Ast",0
"6633",553,2017,"TO",4
"6634",553,2017,"Stl",-3
"6635",553,2017,"Blk",2
"6636",553,2017,"PF",-7
"6637",554,2017,"FGM",5
"6638",554,2017,"FGA",3
"6639",554,2017,"FGM3",8
"6640",554,2017,"FGA3",5
"6641",554,2017,"FTM",4
"6642",554,2017,"OR",1
"6643",554,2017,"DR",-2
"6644",554,2017,"Ast",5
"6645",554,2017,"TO",-9
"6646",554,2017,"Stl",12
"6647",554,2017,"Blk",6
"6648",554,2017,"PF",-2
"6649",555,2017,"FGM",15
"6650",555,2017,"FGA",2
"6651",555,2017,"FGM3",7
"6652",555,2017,"FGA3",5
"6653",555,2017,"FTM",1
"6654",555,2017,"OR",2
"6655",555,2017,"DR",16
"6656",555,2017,"Ast",12
"6657",555,2017,"TO",-2
"6658",555,2017,"Stl",1
"6659",555,2017,"Blk",4
"6660",555,2017,"PF",-2
"6661",556,2017,"FGM",1
"6662",556,2017,"FGA",-12
"6663",556,2017,"FGM3",-5
"6664",556,2017,"FGA3",-15
"6665",556,2017,"FTM",12
"6666",556,2017,"OR",-2
"6667",556,2017,"DR",8
"6668",556,2017,"Ast",1
"6669",556,2017,"TO",4
"6670",556,2017,"Stl",-1
"6671",556,2017,"Blk",6
"6672",556,2017,"PF",-7
"6673",557,2017,"FGM",8
"6674",557,2017,"FGA",18
"6675",557,2017,"FGM3",-5
"6676",557,2017,"FGA3",-4
"6677",557,2017,"FTM",4
"6678",557,2017,"OR",12
"6679",557,2017,"DR",1
"6680",557,2017,"Ast",0
"6681",557,2017,"TO",-8
"6682",557,2017,"Stl",6
"6683",557,2017,"Blk",-3
"6684",557,2017,"PF",-2
"6685",558,2017,"FGM",-6
"6686",558,2017,"FGA",-8
"6687",558,2017,"FGM3",9
"6688",558,2017,"FGA3",13
"6689",558,2017,"FTM",4
"6690",558,2017,"OR",-10
"6691",558,2017,"DR",-9
"6692",558,2017,"Ast",2
"6693",558,2017,"TO",-6
"6694",558,2017,"Stl",2
"6695",558,2017,"Blk",3
"6696",558,2017,"PF",-8
"6697",559,2017,"FGM",9
"6698",559,2017,"FGA",1
"6699",559,2017,"FGM3",2
"6700",559,2017,"FGA3",4
"6701",559,2017,"FTM",0
"6702",559,2017,"OR",1
"6703",559,2017,"DR",12
"6704",559,2017,"Ast",10
"6705",559,2017,"TO",2
"6706",559,2017,"Stl",-8
"6707",559,2017,"Blk",2
"6708",559,2017,"PF",1
"6709",560,2017,"FGM",16
"6710",560,2017,"FGA",15
"6711",560,2017,"FGM3",1
"6712",560,2017,"FGA3",-5
"6713",560,2017,"FTM",6
"6714",560,2017,"OR",14
"6715",560,2017,"DR",13
"6716",560,2017,"Ast",9
"6717",560,2017,"TO",-3
"6718",560,2017,"Stl",0
"6719",560,2017,"Blk",1
"6720",560,2017,"PF",-4
"6721",561,2017,"FGM",7
"6722",561,2017,"FGA",-1
"6723",561,2017,"FGM3",-1
"6724",561,2017,"FGA3",-3
"6725",561,2017,"FTM",3
"6726",561,2017,"OR",3
"6727",561,2017,"DR",11
"6728",561,2017,"Ast",1
"6729",561,2017,"TO",2
"6730",561,2017,"Stl",4
"6731",561,2017,"Blk",-5
"6732",561,2017,"PF",-3
"6733",562,2017,"FGM",0
"6734",562,2017,"FGA",-7
"6735",562,2017,"FGM3",-3
"6736",562,2017,"FGA3",-2
"6737",562,2017,"FTM",15
"6738",562,2017,"OR",-3
"6739",562,2017,"DR",4
"6740",562,2017,"Ast",0
"6741",562,2017,"TO",-3
"6742",562,2017,"Stl",6
"6743",562,2017,"Blk",0
"6744",562,2017,"PF",-4
"6745",563,2017,"FGM",11
"6746",563,2017,"FGA",14
"6747",563,2017,"FGM3",-3
"6748",563,2017,"FGA3",-4
"6749",563,2017,"FTM",1
"6750",563,2017,"OR",7
"6751",563,2017,"DR",1
"6752",563,2017,"Ast",5
"6753",563,2017,"TO",-9
"6754",563,2017,"Stl",8
"6755",563,2017,"Blk",-1
"6756",563,2017,"PF",-7
"6757",564,2017,"FGM",6
"6758",564,2017,"FGA",-12
"6759",564,2017,"FGM3",-2
"6760",564,2017,"FGA3",-8
"6761",564,2017,"FTM",7
"6762",564,2017,"OR",-9
"6763",564,2017,"DR",6
"6764",564,2017,"Ast",15
"6765",564,2017,"TO",-2
"6766",564,2017,"Stl",-1
"6767",564,2017,"Blk",3
"6768",564,2017,"PF",-6
"6769",565,2017,"FGM",0
"6770",565,2017,"FGA",-7
"6771",565,2017,"FGM3",-1
"6772",565,2017,"FGA3",5
"6773",565,2017,"FTM",2
"6774",565,2017,"OR",-1
"6775",565,2017,"DR",5
"6776",565,2017,"Ast",3
"6777",565,2017,"TO",2
"6778",565,2017,"Stl",0
"6779",565,2017,"Blk",4
"6780",565,2017,"PF",1
"6781",566,2017,"FGM",1
"6782",566,2017,"FGA",-10
"6783",566,2017,"FGM3",-1
"6784",566,2017,"FGA3",-2
"6785",566,2017,"FTM",5
"6786",566,2017,"OR",3
"6787",566,2017,"DR",16
"6788",566,2017,"Ast",0
"6789",566,2017,"TO",10
"6790",566,2017,"Stl",-6
"6791",566,2017,"Blk",5
"6792",566,2017,"PF",-4
"6793",567,2017,"FGM",-2
"6794",567,2017,"FGA",-3
"6795",567,2017,"FGM3",-1
"6796",567,2017,"FGA3",-10
"6797",567,2017,"FTM",14
"6798",567,2017,"OR",0
"6799",567,2017,"DR",2
"6800",567,2017,"Ast",-10
"6801",567,2017,"TO",-4
"6802",567,2017,"Stl",2
"6803",567,2017,"Blk",1
"6804",567,2017,"PF",-8
"6805",568,2017,"FGM",-1
"6806",568,2017,"FGA",-10
"6807",568,2017,"FGM3",4
"6808",568,2017,"FGA3",-4
"6809",568,2017,"FTM",7
"6810",568,2017,"OR",-5
"6811",568,2017,"DR",5
"6812",568,2017,"Ast",1
"6813",568,2017,"TO",-2
"6814",568,2017,"Stl",-1
"6815",568,2017,"Blk",2
"6816",568,2017,"PF",-5
"6817",569,2017,"FGM",7
"6818",569,2017,"FGA",-4
"6819",569,2017,"FGM3",7
"6820",569,2017,"FGA3",6
"6821",569,2017,"FTM",5
"6822",569,2017,"OR",-2
"6823",569,2017,"DR",6
"6824",569,2017,"Ast",2
"6825",569,2017,"TO",-1
"6826",569,2017,"Stl",2
"6827",569,2017,"Blk",-2
"6828",569,2017,"PF",-7
"6829",570,2017,"FGM",-1
"6830",570,2017,"FGA",-7
"6831",570,2017,"FGM3",-4
"6832",570,2017,"FGA3",-8
"6833",570,2017,"FTM",12
"6834",570,2017,"OR",3
"6835",570,2017,"DR",3
"6836",570,2017,"Ast",-2
"6837",570,2017,"TO",1
"6838",570,2017,"Stl",-4
"6839",570,2017,"Blk",2
"6840",570,2017,"PF",-8
"6841",571,2017,"FGM",1
"6842",571,2017,"FGA",4
"6843",571,2017,"FGM3",1
"6844",571,2017,"FGA3",3
"6845",571,2017,"FTM",1
"6846",571,2017,"OR",6
"6847",571,2017,"DR",4
"6848",571,2017,"Ast",13
"6849",571,2017,"TO",3
"6850",571,2017,"Stl",-1
"6851",571,2017,"Blk",-2
"6852",571,2017,"PF",-1
"6853",572,2017,"FGM",5
"6854",572,2017,"FGA",0
"6855",572,2017,"FGM3",-2
"6856",572,2017,"FGA3",-14
"6857",572,2017,"FTM",4
"6858",572,2017,"OR",2
"6859",572,2017,"DR",4
"6860",572,2017,"Ast",4
"6861",572,2017,"TO",-2
"6862",572,2017,"Stl",0
"6863",572,2017,"Blk",2
"6864",572,2017,"PF",-3
"6865",573,2017,"FGM",5
"6866",573,2017,"FGA",-2
"6867",573,2017,"FGM3",1
"6868",573,2017,"FGA3",2
"6869",573,2017,"FTM",-8
"6870",573,2017,"OR",1
"6871",573,2017,"DR",3
"6872",573,2017,"Ast",5
"6873",573,2017,"TO",6
"6874",573,2017,"Stl",-4
"6875",573,2017,"Blk",4
"6876",573,2017,"PF",3
"6877",574,2017,"FGM",6
"6878",574,2017,"FGA",-6
"6879",574,2017,"FGM3",7
"6880",574,2017,"FGA3",-4
"6881",574,2017,"FTM",6
"6882",574,2017,"OR",-4
"6883",574,2017,"DR",7
"6884",574,2017,"Ast",10
"6885",574,2017,"TO",0
"6886",574,2017,"Stl",-3
"6887",574,2017,"Blk",0
"6888",574,2017,"PF",-4
"6889",575,2017,"FGM",1
"6890",575,2017,"FGA",6
"6891",575,2017,"FGM3",-2
"6892",575,2017,"FGA3",-3
"6893",575,2017,"FTM",4
"6894",575,2017,"OR",8
"6895",575,2017,"DR",3
"6896",575,2017,"Ast",-3
"6897",575,2017,"TO",-1
"6898",575,2017,"Stl",4
"6899",575,2017,"Blk",0
"6900",575,2017,"PF",-2
"6901",576,2017,"FGM",9
"6902",576,2017,"FGA",7
"6903",576,2017,"FGM3",0
"6904",576,2017,"FGA3",-3
"6905",576,2017,"FTM",2
"6906",576,2017,"OR",3
"6907",576,2017,"DR",5
"6908",576,2017,"Ast",-1
"6909",576,2017,"TO",-3
"6910",576,2017,"Stl",6
"6911",576,2017,"Blk",2
"6912",576,2017,"PF",2
"6913",577,2017,"FGM",-1
"6914",577,2017,"FGA",-7
"6915",577,2017,"FGM3",-1
"6916",577,2017,"FGA3",-6
"6917",577,2017,"FTM",6
"6918",577,2017,"OR",-4
"6919",577,2017,"DR",2
"6920",577,2017,"Ast",-1
"6921",577,2017,"TO",-4
"6922",577,2017,"Stl",4
"6923",577,2017,"Blk",0
"6924",577,2017,"PF",-3
"6925",578,2017,"FGM",0
"6926",578,2017,"FGA",-4
"6927",578,2017,"FGM3",1
